#data counter step time
0 1 0 0
1 2 1 0
2 3 2 0
3 4 3 0
4 5 4 0
3 6 5 0
4 7 6 0
3 8 7 0
2 9 9 0
3 10 10 0
4 11 13 0
3 12 15 0
2 13 17 0
1 14 19 0
0 15 22 0
1 16 25 1
2 17 26 1
3 18 27 1
4 19 28 1
5 20 32 1
6 21 33 1
7 22 34 1
8 23 35 1
7 24 36 1
6 25 38 1
7 26 42 1
6 27 43 1
5 28 44 1
6 29 45 1
7 30 50 1
6 31 51 1
7 32 53 1
8 33 54 1
9 34 57 1
8 35 58 1
9 36 59 1
8 37 62 1
7 38 64 1
6 39 65 1
5 40 69 1
4 41 74 1
3 42 76 1
2 43 79 1
1 44 83 1
0 45 84 1
1 46 88 2
0 47 90 2
1 48 92 2
0 49 94 2
1 50 95 2
0 51 96 2
1 52 97 2
2 53 98 2
3 54 99 2
4 55 102 2
3 56 103 2
2 57 106 2
1 58 108 2
2 59 109 2
3 60 110 2
4 61 111 2
5 62 112 2
6 63 114 2
7 64 115 2
8 65 116 2
7 66 118 3
8 67 120 3
9 68 123 3
10 69 126 3
9 70 127 3
8 71 128 3
7 72 133 3
8 73 134 3
9 74 136 3
8 75 137 3
9 76 138 3
10 77 141 3
9 78 142 3
10 79 145 3
9 80 147 3
10 81 149 3
9 82 150 3
8 83 152 3
7 84 154 3
8 85 156 3
9 86 158 3
8 87 159 3
9 88 161 3
8 89 162 3
7 90 167 3
8 91 168 3
9 92 170 4
8 93 174 4
7 94 177 4
8 95 180 4
9 96 181 4
10 97 182 4
9 98 183 4
8 99 184 4
9 100 187 4
8 101 188 4
7 102 191 4
8 103 193 4
7 104 194 4
8 105 195 4
9 106 198 4
8 107 199 4
7 108 202 4
8 109 204 4
9 110 206 5
10 111 209 5
9 112 210 5
8 113 211 5
9 114 213 5
8 115 214 5
9 116 216 5
8 117 217 5
7 118 219 5
6 119 221 5
7 120 223 5
8 121 224 5
9 122 228 5
8 123 229 5
7 124 231 5
8 125 232 5
9 126 238 5
8 127 239 5
9 128 242 5
8 129 243 5
9 130 246 5
8 131 247 5
7 132 250 5
8 133 252 5
7 134 255 6
8 135 259 6
9 136 260 6
8 137 261 6
9 138 263 6
8 139 266 6
7 140 267 6
8 141 270 6
7 142 272 6
8 143 273 6
7 144 274 6
8 145 276 6
9 146 278 6
10 147 280 6
9 148 281 6
8 149 282 6
7 150 286 6
8 151 292 6
7 152 293 6
8 153 295 6
9 154 296 6
10 155 297 6
9 156 298 6
8 157 299 6
7 158 302 6
8 159 304 6
7 160 305 6
8 161 309 6
9 162 310 6
8 163 313 6
9 164 314 6
8 165 317 6
7 166 318 6
8 167 319 6
7 168 324 7
8 169 325 7
7 170 327 7
8 171 329 7
7 172 330 7
8 173 332 7
9 174 334 7
8 175 335 7
7 176 336 7
8 177 337 7
9 178 339 7
8 179 342 7
9 180 345 7
8 181 347 7
9 182 349 7
8 183 350 7
9 184 355 7
8 185 356 7
9 186 358 7
8 187 359 7
9 188 361 7
8 189 362 7
7 190 365 7
8 191 367 7
7 192 368 7
8 193 369 7
7 194 372 7
6 195 374 7
7 196 375 7
8 197 376 7
7 198 378 7
6 199 382 7
5 200 386 7
4 201 388 7
3 202 393 7
2 203 396 7
1 204 399 7
0 205 401 7
1 206 408 8
0 207 409 8
1 208 410 8
0 209 412 8
1 210 417 9
2 211 418 9
1 212 419 9
0 213 420 9
1 214 423 9
0 215 424 9
1 216 425 9
2 217 426 9
1 218 429 9
2 219 430 10
3 220 431 10
2 221 435 10
1 222 436 10
2 223 439 10
3 224 441 10
2 225 444 10
1 226 445 10
0 227 447 10
1 228 448 10
2 229 449 10
3 230 452 10
4 231 453 10
5 232 455 10
4 233 456 10
5 234 457 10
6 235 458 10
7 236 461 10
6 237 462 10
5 238 464 10
6 239 465 10
7 240 467 10
8 241 468 10
9 242 470 11
8 243 471 11
7 244 476 11
8 245 477 11
9 246 478 11
8 247 480 11
7 248 482 11
8 249 483 11
7 250 487 11
8 251 490 11
9 252 491 11
8 253 492 11
7 254 494 11
8 255 495 11
7 256 499 11
6 257 502 11
5 258 505 11
4 259 507 11
3 260 509 11
2 261 513 11
3 262 515 12
4 263 516 12
5 264 518 12
4 265 519 12
5 266 523 12
6 267 524 12
5 268 525 12
6 269 526 12
7 270 528 12
8 271 529 12
7 272 532 12
6 273 533 12
7 274 534 12
6 275 537 12
7 276 538 12
8 277 539 12
7 278 542 12
6 279 545 12
7 280 548 12
8 281 549 12
7 282 551 12
6 283 554 12
5 284 557 13
6 285 558 13
5 286 560 13
6 287 561 13
7 288 562 13
6 289 564 13
5 290 569 13
4 291 574 13
3 292 575 13
2 293 580 13
1 294 581 13
0 295 585 13
1 296 589 14
0 297 590 14
1 298 591 14
2 299 592 14
3 300 593 14
4 301 594 14
5 302 595 14
4 303 596 14
