#data counter step time
0 1 12 0
0 2 14 0
0 3 21 0
0 4 23 0
0 5 24 0
1 6 31 1
0 7 40 1
1 8 41 1
0 9 46 1
0 10 49 1
0 11 55 1
0 12 56 1
0 13 61 1
0 14 66 1
0 15 70 1
0 16 71 1
0 17 73 1
0 18 77 1
0 19 80 1
0 20 82 1
0 21 86 1
1 22 89 2
0 23 93 2
0 24 101 2
0 25 105 2
0 26 113 2
1 27 119 3
1 28 122 3
1 29 125 3
1 30 130 3
1 31 132 3
1 32 139 3
1 33 144 3
1 34 146 3
1 35 153 3
1 36 155 3
0 37 163 3
0 38 164 3
0 39 166 3
1 40 172 4
1 41 173 4
1 42 176 4
1 43 179 4
1 44 186 4
1 45 190 4
1 46 196 4
1 47 200 4
1 48 203 4
2 49 207 5
1 50 222 5
1 51 226 5
1 52 227 5
1 53 233 5
1 54 234 5
1 55 235 5
1 56 236 5
1 57 240 5
0 58 244 5
0 59 248 5
0 60 251 5
2 61 256 6
1 62 258 6
1 63 264 6
1 64 265 6
1 65 269 6
1 66 275 6
1 67 284 6
1 68 285 6
1 69 288 6
1 70 289 6
0 71 291 6
0 72 300 6
0 73 306 6
0 74 308 6
0 75 311 6
0 76 316 6
0 77 320 6
1 78 322 7
1 79 333 7
1 80 340 7
1 81 341 7
1 82 344 7
1 83 346 7
1 84 351 7
1 85 352 7
1 86 354 7
0 87 364 7
0 88 370 7
0 89 379 7
0 90 380 7
0 91 384 7
0 92 385 7
0 93 389 7
0 94 390 7
0 95 392 7
0 96 395 7
0 97 397 7
0 98 402 7
0 99 403 7
0 100 404 7
0 101 406 7
2 102 413 8
0 103 415 8
0 104 416 8
0 105 422 9
0 106 428 9
1 107 434 10
0 108 440 10
1 109 442 10
1 110 443 10
0 111 451 10
0 112 454 10
0 113 460 10
0 114 466 10
1 115 472 11
1 116 474 11
1 117 479 11
1 118 484 11
1 119 486 11
1 120 489 11
1 121 496 11
1 122 498 11
1 123 501 11
0 124 504 11
0 125 510 11
0 126 511 11
0 127 514 11
1 128 521 12
2 129 522 12
1 130 530 12
0 131 536 12
1 132 540 12
0 133 543 12
0 134 546 12
0 135 550 12
0 136 553 12
1 137 556 13
1 138 565 13
1 139 567 13
1 140 571 13
1 141 572 13
1 142 573 13
1 143 578 13
1 144 579 13
0 145 583 13
0 146 587 13
0 147 588 13
0 148 601 14
0 149 603 14
0 150 606 14
0 151 609 14
1 152 619 15
1 153 623 15
1 154 624 15
1 155 632 15
1 156 634 15
1 157 636 15
1 158 637 15
1 159 640 15
0 160 642 15
2 161 647 16
0 162 650 16
1 163 653 17
0 164 661 17
0 165 662 17
0 166 667 17
0 167 668 17
0 168 672 18
0 169 680 18
0 170 685 18
0 171 689 18
0 172 693 18
0 173 699 18
0 174 700 18
0 175 702 18
1 176 705 19
0 177 714 19
0 178 717 19
0 179 718 19
0 180 723 19
0 181 729 19
0 182 734 19
0 183 741 19
0 184 748 19
0 185 749 19
0 186 750 19
0 187 752 19
0 188 756 19
0 189 758 19
1 190 760 20
0 191 768 20
0 192 770 20
1 193 772 21
0 194 776 21
0 195 790 22
0 196 791 22
0 197 796 22
0 198 799 22
0 199 804 22
0 200 813 22
0 201 814 22
0 202 818 22
0 203 823 22
0 204 825 22
0 205 828 22
0 206 831 22
1 207 843 23
1 208 850 23
1 209 851 23
1 210 852 23
1 211 853 23
0 212 859 23
0 213 868 23
0 214 873 23
0 215 874 23
0 216 877 23
0 217 878 23
0 218 879 23
2 219 882 24
1 220 888 24
1 221 893 24
1 222 894 24
1 223 905 24
0 224 907 24
0 225 911 24
0 226 915 24
0 227 923 24
0 228 924 24
1 229 927 25
1 230 932 25
1 231 936 25
1 232 940 25
1 233 942 25
1 234 943 25
1 235 947 25
1 236 952 25
1 237 958 25
0 238 961 25
1 239 964 25
0 240 965 25
0 241 968 25
0 242 972 25
1 243 977 26
1 244 978 26
0 245 986 26
0 246 997 26
0 247 1000 26
