#data counter step time
1 1 0 0
0 2 4 0
1 3 5 0
0 4 6 0
1 5 8 0
0 6 9 0
1 7 11 0
0 8 14 1
1 9 15 1
0 10 19 1
1 11 20 1
0 12 22 1
1 13 23 1
0 14 26 1
1 15 27 1
0 16 30 2
1 17 31 2
0 18 35 2
1 19 40 3
0 20 41 3
1 21 42 3
0 22 44 3
1 23 46 3
0 24 51 3
1 25 52 3
0 26 53 3
1 27 56 3
0 28 57 3
1 29 60 3
0 30 65 3
1 31 66 3
0 32 69 3
1 33 71 3
0 34 74 3
1 35 75 3
0 36 77 3
1 37 79 3
0 38 80 3
1 39 83 3
0 40 85 3
1 41 87 3
0 42 89 3
1 43 90 3
0 44 91 3
1 45 92 3
0 46 93 3
1 47 94 3
0 48 97 3
1 49 98 3
0 50 101 3
1 51 102 3
0 52 103 3
1 53 105 3
0 54 106 3
1 55 107 3
0 56 109 3
1 57 111 3
0 58 116 4
1 59 118 4
0 60 119 4
1 61 121 4
0 62 122 4
1 63 127 4
0 64 128 4
1 65 130 4
0 66 131 4
1 67 132 4
0 68 135 4
1 69 136 4
0 70 137 4
1 71 139 4
0 72 141 4
1 73 142 4
0 74 144 4
1 75 148 4
0 76 149 4
1 77 150 4
0 78 151 4
1 79 157 4
0 80 162 4
1 81 163 4
0 82 165 4
1 83 166 4
0 84 167 4
1 85 168 4
0 86 171 4
1 87 172 4
0 88 173 4
1 89 175 4
0 90 178 5
1 91 180 6
0 92 183 6
1 93 184 6
0 94 185 6
1 95 187 6
0 96 190 6
1 97 195 6
0 98 198 6
1 99 199 6
0 100 200 6
1 101 204 6
0 102 206 6
1 103 207 6
0 104 215 6
1 105 216 6
0 106 217 6
1 107 220 6
0 108 222 6
1 109 223 6
0 110 224 6
1 111 225 6
0 112 228 6
1 113 231 6
0 114 235 6
1 115 236 6
0 116 239 6
1 117 240 6
0 118 242 6
1 119 243 6
0 120 245 6
1 121 248 6
0 122 249 6
1 123 251 6
0 124 253 6
1 125 255 6
0 126 256 6
1 127 257 6
0 128 258 6
1 129 261 6
0 130 262 6
1 131 265 6
0 132 267 6
1 133 270 6
0 134 274 6
1 135 276 6
0 136 278 6
1 137 279 6
0 138 283 6
1 139 284 6
0 140 285 6
1 141 287 6
0 142 290 6
1 143 291 6
0 144 292 6
1 145 296 6
0 146 298 6
1 147 299 6
0 148 301 6
1 149 302 6
0 150 303 6
1 151 304 6
0 152 307 6
1 153 312 7
0 154 315 7
1 155 316 8
0 156 317 8
1 157 318 8
0 158 321 8
1 159 324 8
0 160 326 8
1 161 328 9
0 162 330 9
1 163 332 9
0 164 334 9
1 165 336 10
0 166 339 10
1 167 340 10
0 168 341 10
1 169 344 11
0 170 345 11
1 171 347 11
0 172 349 11
1 173 352 11
0 174 353 11
1 175 355 11
0 176 356 11
1 177 358 11
0 178 360 11
1 179 361 11
0 180 362 11
1 181 363 11
0 182 366 11
1 183 367 11
0 184 368 11
1 185 370 11
0 186 371 11
1 187 373 11
0 188 375 11
1 189 376 11
0 190 378 11
1 191 379 11
0 192 383 12
1 193 392 13
0 194 395 13
1 195 396 14
0 196 397 14
1 197 400 14
0 198 401 14
1 199 402 14
0 200 403 14
1 201 404 14
0 202 407 14
1 203 409 14
0 204 411 14
1 205 412 14
0 206 413 14
1 207 414 14
0 208 416 14
1 209 417 14
0 210 419 14
1 211 421 14
0 212 422 14
1 213 424 14
0 214 425 14
1 215 427 14
0 216 432 15
1 217 435 15
0 218 440 15
1 219 443 15
0 220 444 15
1 221 446 15
0 222 450 15
1 223 451 15
0 224 453 15
1 225 454 16
0 226 457 16
1 227 458 16
0 228 459 16
1 229 462 16
0 230 464 16
1 231 465 16
0 232 466 16
1 233 468 16
0 234 470 16
1 235 472 17
0 236 475 17
1 237 477 17
0 238 478 17
1 239 479 17
0 240 485 17
1 241 486 17
0 242 487 17
1 243 490 17
0 244 491 17
1 245 494 17
0 246 495 17
1 247 497 17
0 248 500 17
1 249 502 17
0 250 503 17
1 251 505 17
0 252 506 17
1 253 508 17
0 254 509 17
1 255 510 17
0 256 513 17
1 257 515 18
0 258 517 18
1 259 518 18
0 260 519 18
1 261 521 18
0 262 522 18
1 263 523 18
0 264 524 18
1 265 527 18
0 266 533 19
1 267 536 19
0 268 539 19
1 269 540 19
0 270 541 19
1 271 543 20
0 272 545 20
1 273 546 20
0 274 549 20
1 275 550 20
0 276 551 20
1 277 553 20
0 278 554 20
1 279 555 20
0 280 556 20
1 281 557 20
0 282 562 21
1 283 564 21
0 284 565 21
1 285 568 21
0 286 572 21
1 287 573 21
0 288 574 21
1 289 576 21
0 290 578 21
1 291 579 21
0 292 581 21
1 293 584 21
0 294 586 21
1 295 587 21
0 296 590 21
1 297 591 21
0 298 597 22
1 299 601 22
0 300 602 22
1 301 603 22
0 302 605 22
1 303 607 22
0 304 609 22
1 305 610 22
0 306 612 22
1 307 613 22
0 308 614 22
1 309 617 23
0 310 618 23
1 311 621 23
0 312 625 23
1 313 626 23
0 314 627 23
1 315 630 23
0 316 632 23
1 317 633 23
0 318 634 23
1 319 635 23
0 320 636 23
1 321 642 23
0 322 643 23
1 323 645 23
0 324 647 23
1 325 648 23
0 326 650 23
1 327 653 23
0 328 654 23
1 329 656 23
0 330 659 23
1 331 660 23
0 332 661 23
1 333 663 23
0 334 666 24
1 335 667 24
0 336 670 24
1 337 672 24
0 338 675 24
1 339 676 25
0 340 677 25
1 341 679 25
0 342 682 26
1 343 686 27
0 344 689 27
1 345 690 27
0 346 691 27
1 347 693 27
0 348 695 27
1 349 696 27
0 350 697 27
1 351 702 27
0 352 703 27
1 353 708 27
0 354 709 27
1 355 715 27
0 356 716 27
1 357 720 28
0 358 722 28
1 359 724 28
0 360 726 28
1 361 727 28
0 362 731 28
1 363 732 28
0 364 734 28
1 365 735 28
0 366 737 28
1 367 740 28
0 368 742 28
1 369 743 28
0 370 744 28
1 371 745 28
0 372 746 28
1 373 747 28
0 374 750 28
1 375 752 28
0 376 753 28
1 377 754 28
0 378 757 28
1 379 758 28
0 380 760 28
1 381 761 28
0 382 763 28
1 383 764 28
0 384 765 28
1 385 767 28
0 386 770 29
1 387 771 29
0 388 773 29
1 389 775 29
0 390 778 29
1 391 780 29
0 392 782 29
1 393 784 29
0 394 788 29
1 395 796 30
0 396 799 30
1 397 800 30
0 398 801 30
1 399 803 30
0 400 806 30
1 401 808 30
0 402 809 30
1 403 810 30
0 404 814 30
1 405 815 30
0 406 818 30
1 407 820 30
0 408 823 30
1 409 824 30
0 410 827 30
1 411 828 30
0 412 829 30
1 413 831 30
0 414 832 30
1 415 833 30
0 416 836 30
1 417 840 30
0 418 842 30
1 419 843 30
0 420 847 30
1 421 848 31
0 422 849 31
1 423 852 31
0 424 855 31
1 425 856 31
0 426 859 31
1 427 860 31
0 428 862 31
1 429 863 31
0 430 866 31
1 431 867 31
0 432 869 31
1 433 870 31
0 434 872 31
1 435 875 31
0 436 879 31
1 437 880 31
0 438 883 31
1 439 884 31
0 440 886 31
1 441 888 31
0 442 891 31
1 443 892 31
0 444 894 31
1 445 896 31
0 446 898 31
1 447 900 31
0 448 903 31
1 449 904 31
0 450 907 31
1 451 908 31
0 452 910 31
1 453 911 31
0 454 914 31
1 455 916 31
0 456 917 31
1 457 918 31
0 458 921 31
1 459 924 31
0 460 925 31
1 461 926 31
0 462 929 31
1 463 930 31
0 464 932 31
1 465 933 31
0 466 934 31
1 467 937 32
0 468 939 32
1 469 941 33
0 470 942 33
1 471 943 33
0 472 944 33
1 473 945 33
0 474 946 33
1 475 947 33
0 476 949 33
1 477 952 33
0 478 954 33
1 479 958 33
0 480 962 33
1 481 968 34
0 482 971 34
1 483 972 34
0 484 974 34
1 485 976 34
0 486 977 34
1 487 980 34
0 488 981 34
1 489 982 34
0 490 983 34
1 491 984 34
0 492 987 34
1 493 990 34
0 494 991 34
1 495 992 34
0 496 993 34
1 497 996 35
0 498 997 35
1 499 998 35
0 500 1000 35
0 501 1000 35
