#data counter step time
0 1 4 0
0 2 8 0
0 3 16 0
0 4 17 0
0 5 20 0
0 6 25 0
0 7 31 0
0 8 32 0
0 9 43 1
0 10 44 1
0 11 51 1
0 12 52 1
0 13 60 1
0 14 61 1
0 15 63 1
0 16 67 1
0 17 70 1
0 18 78 1
0 19 79 1
0 20 80 1
0 21 92 1
0 22 105 1
0 23 106 1
0 24 109 1
0 25 110 1
0 26 114 1
0 27 116 1
0 28 121 1
0 29 127 1
0 30 130 1
0 31 131 1
0 32 136 1
0 33 139 1
0 34 145 1
0 35 147 1
0 36 149 1
0 37 150 1
1 38 153 2
0 39 157 2
0 40 162 2
0 41 167 2
0 42 168 2
0 43 179 3
0 44 183 3
0 45 189 3
0 46 192 3
0 47 196 3
0 48 200 3
0 49 204 3
0 50 205 3
0 51 210 3
0 52 216 3
0 53 218 3
0 54 219 3
0 55 220 3
0 56 225 4
0 57 242 4
0 58 244 4
0 59 245 4
0 60 251 4
0 61 252 4
0 62 254 4
0 63 258 4
0 64 259 4
0 65 262 4
1 66 264 5
0 67 272 5
0 68 278 5
0 69 279 5
0 70 285 5
0 71 287 5
0 72 298 5
1 73 302 6
1 74 309 6
1 75 316 6
1 76 318 6
1 77 322 6
1 78 328 6
1 79 330 6
0 80 331 6
1 81 336 6
0 82 337 6
0 83 338 6
0 84 343 6
0 85 344 6
0 86 346 6
0 87 348 6
0 88 352 7
0 89 357 8
0 90 360 8
0 91 368 9
0 92 379 9
0 93 387 9
0 94 388 9
1 95 391 10
1 96 395 10
1 97 397 10
1 98 401 10
1 99 412 10
1 100 414 10
1 101 415 10
1 102 417 10
1 103 418 10
1 104 421 10
0 105 424 10
0 106 427 10
0 107 428 10
0 108 432 11
0 109 443 11
0 110 448 11
0 111 453 11
0 112 454 11
0 113 455 11
0 114 456 11
0 115 465 12
0 116 467 12
0 117 471 12
0 118 474 12
0 119 476 12
0 120 484 13
0 121 486 13
0 122 488 13
0 123 495 14
0 124 500 14
0 125 502 14
0 126 508 14
0 127 513 14
1 128 527 15
1 129 530 15
1 130 536 15
1 131 538 15
1 132 542 15
1 133 543 15
0 134 547 15
1 135 548 15
0 136 550 15
1 137 552 15
1 138 556 16
2 139 561 16
0 140 567 16
0 141 571 16
0 142 573 16
0 143 579 16
0 144 582 16
0 145 586 16
0 146 591 16
0 147 592 16
0 148 594 16
1 149 599 17
0 150 604 17
0 151 606 17
0 152 611 17
0 153 612 17
0 154 616 17
0 155 621 17
0 156 626 17
0 157 629 17
0 158 634 17
0 159 642 17
0 160 646 17
0 161 647 17
0 162 648 17
0 163 657 18
0 164 665 18
0 165 672 18
0 166 674 18
0 167 680 18
0 168 681 18
0 169 688 18
1 170 691 19
1 171 695 19
1 172 698 19
1 173 699 19
1 174 705 19
1 175 706 19
1 176 710 19
1 177 713 19
0 178 718 19
1 179 719 19
1 180 720 19
0 181 730 20
0 182 736 20
0 183 737 20
0 184 741 20
0 185 742 20
0 186 752 21
1 187 753 21
1 188 758 22
1 189 765 22
1 190 767 22
1 191 775 22
1 192 776 22
0 193 782 22
0 194 785 22
0 195 789 22
0 196 795 22
0 197 798 22
0 198 810 22
0 199 812 22
0 200 815 22
0 201 816 22
0 202 819 22
0 203 822 22
0 204 828 22
0 205 830 22
0 206 836 22
0 207 837 22
1 208 844 23
1 209 845 23
1 210 852 23
1 211 854 23
1 212 858 23
1 213 861 23
0 214 867 23
0 215 873 23
0 216 874 23
0 217 880 23
0 218 883 23
0 219 887 23
0 220 891 23
0 221 894 23
0 222 901 23
0 223 904 23
0 224 906 23
0 225 912 23
0 226 916 23
2 227 918 24
1 228 920 24
1 229 930 24
1 230 936 24
1 231 943 24
1 232 944 24
1 233 945 24
1 234 946 24
1 235 948 24
1 236 950 24
0 237 953 24
0 238 959 24
0 239 960 24
0 240 963 24
0 241 964 24
0 242 971 25
1 243 984 26
1 244 987 26
1 245 989 26
1 246 994 26
1 247 998 26
