#data counter step time
0 1 0 0
1 2 1 0
0 3 2 0
1 4 3 0
2 5 4 0
3 6 5 0
4 7 6 0
5 8 7 0
4 9 8 0
3 10 12 0
4 11 13 0
5 12 14 0
4 13 15 0
5 14 16 0
6 15 17 0
7 16 18 0
8 17 21 0
7 18 22 0
6 19 24 0
5 20 28 0
6 21 30 0
5 22 33 0
4 23 36 0
3 24 39 0
2 25 41 0
1 26 47 1
0 27 48 1
1 28 50 1
2 29 52 1
1 30 54 1
0 31 55 1
1 32 61 2
2 33 62 2
3 34 63 2
2 35 64 2
1 36 65 2
2 37 67 2
3 38 69 2
2 39 70 2
3 40 72 2
4 41 73 2
3 42 76 2
4 43 77 2
5 44 78 2
6 45 80 2
5 46 81 2
4 47 86 2
3 48 87 2
2 49 90 2
1 50 92 2
0 51 94 2
1 52 99 3
2 53 100 3
1 54 101 3
0 55 103 3
1 56 109 4
0 57 110 4
1 58 111 4
2 59 112 4
1 60 114 4
2 61 115 4
1 62 117 4
2 63 118 4
3 64 119 4
4 65 120 4
5 66 121 4
6 67 122 4
5 68 124 4
4 69 126 4
3 70 130 4
4 71 131 4
5 72 133 4
4 73 134 4
5 74 135 4
6 75 137 4
7 76 138 4
8 77 139 4
7 78 140 4
8 79 141 4
7 80 142 4
8 81 143 4
7 82 149 4
8 83 150 4
9 84 153 4
8 85 155 4
9 86 157 4
8 87 158 4
9 88 162 4
8 89 164 4
7 90 166 4
8 91 169 4
7 92 170 4
8 93 173 4
7 94 174 4
6 95 177 4
5 96 181 4
4 97 184 4
3 98 187 4
2 99 190 5
3 100 192 5
2 101 194 5
3 102 195 5
4 103 196 5
5 104 197 5
6 105 198 5
7 106 199 6
8 107 200 6
7 108 203 6
8 109 204 6
7 110 206 6
8 111 207 6
9 112 210 6
8 113 212 6
7 114 214 6
8 115 216 6
9 116 217 6
8 117 220 6
9 118 222 6
8 119 223 6
9 120 226 6
8 121 227 6
9 122 229 6
8 123 231 6
7 124 234 7
8 125 235 7
9 126 237 7
8 127 240 7
9 128 242 7
8 129 244 7
7 130 246 7
8 131 247 7
9 132 249 7
8 133 251 7
7 134 252 7
6 135 255 7
7 136 257 7
8 137 258 7
7 138 259 7
8 139 261 7
9 140 265 7
8 141 268 7
7 142 270 7
6 143 273 7
5 144 275 7
6 145 277 7
7 146 278 7
8 147 279 7
7 148 282 8
6 149 286 8
7 150 287 8
8 151 288 8
7 152 292 8
6 153 294 8
7 154 295 8
8 155 296 8
7 156 298 8
6 157 303 8
5 158 307 8
4 159 308 8
3 160 311 8
2 161 314 8
1 162 316 8
0 163 317 8
1 164 325 9
0 165 326 9
1 166 329 10
2 167 330 10
1 168 331 10
0 169 332 10
1 170 333 10
2 171 334 10
3 172 335 10
2 173 337 10
3 174 339 10
4 175 344 10
5 176 345 10
4 177 346 10
5 178 347 10
6 179 348 10
7 180 349 10
6 181 350 10
7 182 351 10
8 183 354 10
9 184 355 10
8 185 356 10
9 186 358 10
8 187 360 10
7 188 361 10
8 189 362 10
7 190 365 10
6 191 369 10
5 192 370 10
6 193 371 10
7 194 372 10
8 195 373 10
9 196 375 10
8 197 378 10
7 198 381 10
6 199 384 10
5 200 386 10
4 201 388 10
3 202 395 10
2 203 396 10
1 204 402 10
0 205 403 10
1 206 409 11
0 207 410 11
1 208 411 11
0 209 412 11
1 210 417 12
2 211 418 12
3 212 419 12
4 213 420 12
5 214 421 12
6 215 422 12
7 216 423 12
8 217 424 12
7 218 425 12
8 219 426 12
7 220 427 12
8 221 428 12
7 222 430 12
6 223 434 12
7 224 435 12
6 225 437 12
7 226 439 12
6 227 441 12
5 228 442 12
6 229 444 12
7 230 445 12
8 231 447 12
7 232 448 12
6 233 453 12
7 234 455 12
8 235 456 12
7 236 459 13
8 237 461 13
7 238 464 13
8 239 466 13
9 240 467 13
8 241 468 13
7 242 471 14
6 243 472 14
7 244 479 14
6 245 480 14
7 246 481 14
8 247 482 14
7 248 483 14
8 249 485 14
9 250 487 14
8 251 488 14
9 252 491 14
8 253 492 14
7 254 494 14
6 255 498 14
5 256 500 14
4 257 504 14
3 258 507 14
2 259 510 14
1 260 512 14
0 261 515 14
1 262 520 15
0 263 521 15
1 264 522 15
2 265 523 15
1 266 524 15
2 267 525 15
3 268 526 15
4 269 528 15
5 270 529 15
6 271 530 15
5 272 533 15
6 273 534 15
7 274 535 15
8 275 536 15
9 276 539 16
10 277 540 16
9 278 543 16
8 279 544 16
7 280 547 16
6 281 549 16
7 282 550 16
6 283 552 16
7 284 555 16
8 285 557 16
7 286 558 16
6 287 561 16
7 288 562 16
8 289 564 16
7 290 566 16
6 291 568 16
7 292 569 16
8 293 573 16
7 294 576 16
8 295 578 16
7 296 579 16
8 297 580 16
9 298 583 16
8 299 584 16
9 300 586 17
8 301 587 17
9 302 590 17
8 303 591 17
