#data counter step time
0 1 5 0
0 2 10 0
0 3 14 0
0 4 16 0
0 5 21 1
0 6 26 1
0 7 32 1
0 8 37 1
0 9 41 1
0 10 45 1
0 11 47 1
0 12 50 1
1 13 53 2
0 14 60 2
0 15 62 2
0 16 74 2
0 17 80 2
0 18 89 2
0 19 92 2
0 20 97 2
0 21 99 2
0 22 103 2
0 23 108 2
0 24 110 2
0 25 111 2
0 26 112 2
0 27 114 2
0 28 115 2
0 29 116 2
0 30 126 3
0 31 129 3
0 32 136 3
0 33 137 3
0 34 139 3
0 35 145 3
0 36 148 3
0 37 156 3
0 38 157 3
0 39 161 3
0 40 166 3
0 41 168 3
0 42 174 3
0 43 177 3
1 44 187 4
1 45 191 4
1 46 195 4
1 47 197 4
1 48 204 4
1 49 207 4
1 50 212 4
1 51 214 4
1 52 216 4
0 53 222 4
1 54 228 4
0 55 231 4
0 56 238 4
0 57 248 4
0 58 249 4
0 59 252 4
0 60 253 4
0 61 255 4
0 62 263 4
0 63 268 4
0 64 271 4
0 65 278 4
0 66 280 4
0 67 281 4
0 68 285 4
0 69 287 4
0 70 290 4
0 71 295 4
0 72 301 4
0 73 309 4
0 74 310 4
0 75 312 4
1 76 315 5
1 77 317 5
1 78 323 5
1 79 327 5
2 80 332 6
2 81 334 6
3 82 341 7
3 83 343 7
3 84 346 7
2 85 350 7
3 86 354 8
4 87 358 8
3 88 363 8
2 89 366 8
2 90 370 8
1 91 373 8
4 92 380 9
2 93 387 9
2 94 389 9
1 95 394 9
1 96 395 9
1 97 396 9
1 98 403 9
2 99 408 10
2 100 412 10
1 101 416 10
1 102 421 10
1 103 425 10
1 104 427 10
1 105 430 10
1 106 437 10
1 107 440 10
0 108 444 10
0 109 447 10
0 110 449 10
1 111 454 11
3 112 456 11
1 113 464 11
2 114 467 12
2 115 470 12
2 116 474 12
2 117 480 12
3 118 487 13
3 119 488 13
3 120 493 13
2 121 501 13
2 122 503 13
1 123 507 13
1 124 511 13
2 125 512 13
2 126 518 14
2 127 519 14
1 128 522 14
1 129 527 14
1 130 531 14
1 131 533 14
1 132 537 14
1 133 541 14
2 134 547 15
2 135 553 15
1 136 558 15
1 137 560 15
1 138 561 15
1 139 567 15
1 140 569 15
1 141 582 15
1 142 585 15
1 143 586 15
0 144 588 15
0 145 590 15
0 146 594 15
0 147 598 15
0 148 603 15
0 149 607 15
0 150 608 15
0 151 611 15
0 152 614 15
1 153 617 16
1 154 623 16
1 155 625 16
0 156 636 16
1 157 638 16
0 158 641 16
1 159 642 16
0 160 650 16
0 161 657 16
0 162 661 16
0 163 662 16
0 164 663 16
0 165 664 16
0 166 671 16
0 167 672 16
0 168 674 16
1 169 680 17
0 170 685 17
0 171 690 17
0 172 692 17
0 173 697 17
0 174 698 17
0 175 704 18
0 176 710 18
0 177 720 18
0 178 727 18
0 179 731 18
0 180 734 18
0 181 737 18
0 182 741 18
0 183 742 18
2 184 756 19
1 185 758 19
1 186 759 19
1 187 760 19
1 188 764 19
1 189 765 19
1 190 771 19
1 191 776 19
1 192 778 19
1 193 782 19
0 194 786 19
0 195 797 19
0 196 802 19
0 197 804 19
0 198 806 19
0 199 807 19
0 200 809 19
0 201 810 19
0 202 814 19
0 203 816 19
0 204 819 19
0 205 822 19
0 206 836 20
0 207 838 20
1 208 841 20
0 209 843 20
0 210 845 20
0 211 847 20
0 212 852 20
0 213 859 20
0 214 861 20
0 215 862 20
0 216 872 20
0 217 884 20
0 218 888 20
0 219 893 20
0 220 895 20
0 221 896 20
0 222 900 20
0 223 903 20
0 224 911 20
0 225 917 20
0 226 923 20
0 227 924 20
0 228 926 20
0 229 927 20
0 230 928 20
0 231 932 20
0 232 933 20
0 233 941 20
0 234 944 20
0 235 945 20
0 236 946 20
1 237 950 21
0 238 954 21
0 239 956 21
0 240 970 22
0 241 973 22
0 242 978 22
0 243 981 22
0 244 988 22
1 245 991 23
1 246 995 23
1 247 997 23
