#data counter step time
2 1 0 0
1 2 2 0
0 3 5 0
1 4 13 1
2 5 15 1
1 6 17 1
0 7 19 1
1 8 20 1
2 9 22 1
1 10 23 1
0 11 26 1
1 12 27 1
2 13 29 1
1 14 34 1
0 15 35 1
1 16 36 1
2 17 38 1
1 18 39 1
0 19 40 1
1 20 41 1
0 21 42 1
1 22 43 1
0 23 45 1
1 24 49 2
0 25 50 2
1 26 51 2
0 27 52 2
1 28 54 2
0 29 56 2
1 30 58 2
2 31 60 2
1 32 62 2
0 33 66 3
1 34 68 3
0 35 70 3
1 36 71 3
0 37 74 3
1 38 76 3
0 39 77 3
1 40 81 3
2 41 82 3
1 42 87 3
2 43 89 3
1 44 92 3
2 45 94 3
1 46 96 3
2 47 98 3
1 48 99 3
2 49 100 3
1 50 102 3
2 51 103 3
1 52 106 3
0 53 109 3
1 54 111 3
2 55 113 3
1 56 114 3
2 57 115 3
1 58 116 3
2 59 117 3
1 60 122 3
0 61 123 3
1 62 124 3
2 63 126 3
1 64 129 3
0 65 131 3
1 66 132 3
0 67 133 3
1 68 137 3
0 69 139 3
1 70 141 3
2 71 143 3
1 72 144 3
2 73 147 3
1 74 151 3
2 75 154 3
1 76 155 3
0 77 157 3
1 78 158 3
0 79 159 3
1 80 161 3
0 81 164 3
1 82 165 3
0 83 170 3
1 84 171 3
0 85 174 3
1 86 176 3
0 87 178 3
1 88 181 4
0 89 184 4
1 90 185 4
0 91 187 4
1 92 188 5
0 93 190 5
1 94 192 5
0 95 194 5
1 96 195 5
2 97 196 5
1 98 198 5
0 99 199 5
1 100 200 5
0 101 201 5
1 102 202 5
2 103 206 5
1 104 207 5
2 105 209 5
1 106 211 5
0 107 212 5
1 108 213 5
2 109 215 6
1 110 218 6
2 111 219 6
1 112 223 6
0 113 224 6
1 114 225 6
0 115 227 6
1 116 229 6
2 117 230 6
1 118 234 6
2 119 235 6
1 120 236 6
2 121 237 6
1 122 242 6
2 123 245 6
1 124 246 6
2 125 247 6
1 126 248 6
2 127 251 6
1 128 254 7
0 129 256 7
1 130 260 8
0 131 261 8
1 132 262 8
2 133 268 8
1 134 270 8
0 135 271 8
1 136 272 8
0 137 274 8
1 138 276 8
2 139 277 8
1 140 282 8
0 141 283 8
1 142 284 8
2 143 286 8
1 144 287 8
2 145 288 8
1 146 289 8
2 147 290 8
1 148 291 8
2 149 292 8
1 150 298 9
2 151 299 9
1 152 303 9
0 153 304 9
1 154 305 9
0 155 308 9
1 156 311 9
0 157 312 9
1 158 313 9
0 159 314 9
1 160 316 9
0 161 320 9
1 162 324 9
0 163 325 9
1 164 329 9
0 165 330 9
1 166 335 10
2 167 337 10
1 168 339 10
2 169 340 10
1 170 342 10
0 171 344 10
1 172 345 10
2 173 346 10
1 174 351 10
2 175 352 10
1 176 354 10
0 177 355 10
1 178 356 10
2 179 357 10
1 180 360 10
0 181 361 10
1 182 362 10
0 183 363 10
1 184 364 10
2 185 371 11
1 186 375 11
2 187 376 11
1 188 377 11
0 189 381 11
1 190 382 11
2 191 383 11
1 192 384 11
0 193 388 11
1 194 392 11
0 195 396 11
1 196 397 11
0 197 398 11
1 198 401 11
0 199 404 11
1 200 405 12
0 201 407 12
1 202 409 12
0 203 410 12
1 204 411 12
2 205 413 12
1 206 417 12
0 207 419 12
1 208 421 12
2 209 423 12
1 210 424 12
0 211 425 12
1 212 427 12
0 213 430 12
1 214 431 12
0 215 432 12
1 216 434 12
0 217 435 12
1 218 437 12
0 219 440 12
1 220 445 12
0 221 447 12
1 222 449 13
0 223 452 13
1 224 453 14
0 225 456 14
1 226 457 14
0 227 459 14
1 228 460 14
0 229 461 14
1 230 462 14
0 231 463 14
1 232 464 14
0 233 465 14
1 234 468 14
0 235 469 14
1 236 470 14
0 237 474 14
1 238 475 14
0 239 477 14
1 240 479 15
0 241 480 15
1 242 482 15
2 243 483 15
1 244 486 15
2 245 487 15
1 246 490 16
2 247 491 16
1 248 494 17
2 249 495 17
1 250 498 17
0 251 500 17
1 252 502 17
0 253 506 17
1 254 508 17
0 255 509 17
1 256 510 17
2 257 511 17
1 258 515 17
2 259 516 17
1 260 517 17
2 261 519 17
1 262 522 18
2 263 523 18
1 264 525 18
0 265 531 18
1 266 535 18
0 267 537 18
1 268 539 18
0 269 541 18
1 270 542 18
0 271 543 18
1 272 546 19
0 273 548 19
1 274 550 19
0 275 552 19
1 276 554 19
0 277 556 19
1 278 557 19
2 279 558 19
1 280 560 19
2 281 562 19
1 282 563 19
0 283 566 19
1 284 567 19
0 285 568 19
1 286 569 19
0 287 571 19
1 288 573 19
0 289 576 20
1 290 577 20
2 291 578 20
1 292 583 21
2 293 584 21
1 294 586 21
2 295 587 21
1 296 590 21
0 297 593 21
1 298 594 21
2 299 595 21
1 300 597 21
2 301 598 21
1 302 603 22
0 303 604 22
1 304 605 22
2 305 606 22
1 306 610 23
0 307 615 23
1 308 616 24
0 309 617 24
1 310 619 24
2 311 620 24
1 312 622 24
0 313 624 24
1 314 625 24
0 315 628 24
1 316 629 24
0 317 630 24
1 318 635 24
0 319 640 24
1 320 645 24
0 321 648 24
1 322 649 24
0 323 650 24
1 324 651 24
0 325 652 24
1 326 655 24
0 327 657 24
1 328 658 24
0 329 659 24
1 330 660 24
0 331 664 24
1 332 665 24
0 333 667 24
1 334 668 24
0 335 669 24
1 336 672 25
0 337 673 25
1 338 675 25
0 339 681 25
1 340 683 25
2 341 684 25
1 342 688 25
2 343 690 25
1 344 691 25
2 345 695 25
1 346 698 25
2 347 699 25
1 348 700 25
0 349 701 25
1 350 703 25
0 351 704 25
1 352 705 25
2 353 706 25
1 354 707 25
0 355 709 25
1 356 710 25
0 357 713 25
1 358 717 25
0 359 718 25
1 360 720 25
0 361 721 25
1 362 723 25
0 363 724 25
1 364 727 26
2 365 728 26
1 366 731 26
0 367 732 26
1 368 733 26
0 369 735 26
1 370 737 26
2 371 739 26
1 372 744 27
0 373 745 27
1 374 746 27
0 375 747 27
1 376 748 27
0 377 757 27
1 378 758 27
0 379 760 27
1 380 765 27
2 381 766 27
1 382 769 27
2 383 770 27
1 384 771 27
2 385 772 27
1 386 774 27
2 387 775 27
1 388 776 27
0 389 778 27
1 390 780 27
0 391 782 27
1 392 783 27
0 393 785 27
1 394 786 27
0 395 787 27
1 396 789 27
2 397 791 28
1 398 795 28
2 399 797 28
1 400 798 28
0 401 800 28
1 402 803 28
0 403 804 28
1 404 806 28
0 405 808 28
1 406 811 28
0 407 813 28
1 408 818 29
0 409 820 29
1 410 822 29
2 411 824 29
1 412 825 29
0 413 826 29
1 414 831 29
0 415 834 29
1 416 837 29
0 417 838 29
1 418 839 29
0 419 840 29
1 420 841 29
0 421 844 29
1 422 845 29
0 423 846 29
1 424 848 29
0 425 851 29
1 426 852 29
0 427 854 29
1 428 855 29
0 429 857 29
1 430 858 29
0 431 860 29
1 432 864 30
2 433 866 30
1 434 869 30
2 435 871 30
1 436 873 30
2 437 879 30
1 438 880 30
2 439 881 30
1 440 882 30
0 441 883 30
1 442 886 30
0 443 887 30
1 444 890 31
2 445 895 31
1 446 897 31
2 447 898 31
1 448 901 31
0 449 903 31
1 450 905 31
2 451 908 31
1 452 909 31
2 453 910 31
1 454 912 31
2 455 914 31
1 456 916 31
0 457 918 31
1 458 919 31
2 459 921 31
1 460 925 31
2 461 926 31
1 462 927 31
0 463 928 31
1 464 930 31
0 465 931 31
1 466 936 31
2 467 937 31
1 468 942 31
0 469 943 31
1 470 944 31
0 471 946 31
1 472 948 31
0 473 950 31
1 474 953 32
2 475 956 32
1 476 957 32
0 477 958 32
1 478 961 32
2 479 962 32
1 480 964 32
2 481 965 32
1 482 966 32
2 483 967 32
1 484 972 32
0 485 973 32
1 486 974 32
2 487 975 32
1 488 976 32
0 489 977 32
1 490 980 32
2 491 981 32
1 492 983 32
0 493 985 32
1 494 986 32
2 495 988 32
1 496 989 32
2 497 990 32
1 498 995 33
2 499 997 33
1 500 1000 33
1 501 1000 33
