#data counter step time
0 1 0 0
1 2 1 0
0 3 2 0
1 4 4 0
0 5 6 0
1 6 7 0
2 7 8 0
3 8 9 0
4 9 10 0
5 10 11 0
6 11 12 0
7 12 13 0
8 13 14 0
9 14 15 0
10 15 18 1
9 16 19 1
10 17 22 2
9 18 23 2
10 19 25 2
9 20 27 2
10 21 29 3
9 22 31 3
8 23 33 3
7 24 35 3
8 25 36 3
7 26 38 3
8 27 39 3
7 28 43 3
8 29 48 3
9 30 49 3
10 31 50 3
9 32 51 3
8 33 54 3
9 34 55 3
10 35 58 3
9 36 59 3
8 37 62 3
9 38 64 3
8 39 65 3
9 40 67 3
8 41 69 3
9 42 70 3
10 43 74 4
9 44 75 4
10 45 77 4
9 46 78 4
8 47 81 4
7 48 85 4
8 49 86 4
9 50 87 4
8 51 90 4
9 52 91 4
8 53 94 4
7 54 96 4
8 55 98 4
9 56 99 4
8 57 101 5
9 58 103 5
10 59 106 5
9 60 107 5
8 61 109 5
7 62 111 5
8 63 113 5
9 64 116 5
8 65 117 5
9 66 118 5
8 67 120 5
9 68 122 5
10 69 123 5
9 70 124 5
10 71 126 5
9 72 127 5
10 73 129 5
9 74 130 5
10 75 133 5
9 76 135 5
8 77 137 5
9 78 138 5
10 79 140 5
9 80 147 5
10 81 149 5
9 82 151 5
10 83 153 5
9 84 154 5
10 85 158 5
9 86 159 5
10 87 161 5
9 88 163 5
8 89 165 6
9 90 167 6
8 91 169 6
9 92 172 6
10 93 173 6
9 94 175 6
10 95 177 6
9 96 179 6
8 97 182 6
9 98 183 6
10 99 185 7
9 100 186 7
8 101 188 7
9 102 190 7
8 103 193 7
9 104 194 7
8 105 197 8
7 106 199 8
8 107 200 8
9 108 203 8
10 109 205 8
9 110 206 8
10 111 208 8
9 112 209 8
10 113 212 8
9 114 214 8
10 115 217 8
9 116 219 8
8 117 221 8
9 118 223 8
10 119 226 8
9 120 227 8
10 121 229 8
9 122 230 8
8 123 232 8
9 124 234 8
8 125 235 8
7 126 238 8
8 127 239 8
7 128 241 8
8 129 242 8
9 130 243 8
8 131 249 9
9 132 250 9
10 133 253 9
9 134 255 9
8 135 257 9
9 136 258 9
10 137 261 9
9 138 263 9
8 139 265 9
9 140 266 9
10 141 268 9
9 142 271 9
10 143 273 9
9 144 274 9
10 145 277 9
9 146 279 9
10 147 281 9
9 148 282 9
8 149 285 9
7 150 287 9
8 151 288 9
9 152 289 9
8 153 292 9
9 154 293 9
10 155 297 9
9 156 299 9
10 157 302 9
9 158 303 9
8 159 306 9
9 160 307 9
8 161 309 9
9 162 311 9
10 163 313 9
9 164 314 9
10 165 316 9
9 166 318 9
10 167 320 9
9 168 321 9
10 169 323 9
9 170 325 9
10 171 329 10
9 172 331 10
8 173 333 11
7 174 335 11
6 175 337 11
7 176 339 11
8 177 342 11
7 178 344 11
8 179 347 11
9 180 349 11
8 181 350 11
9 182 351 11
8 183 354 11
9 184 356 11
10 185 357 11
9 186 359 11
10 187 362 11
9 188 363 11
8 189 366 11
9 190 367 11
8 191 369 11
9 192 370 11
10 193 373 11
9 194 375 11
10 195 378 11
9 196 379 11
10 197 381 11
9 198 383 11
10 199 386 11
9 200 387 11
10 201 390 11
9 202 391 11
10 203 393 12
9 204 394 12
10 205 398 12
9 206 399 12
10 207 402 12
9 208 403 12
8 209 405 12
9 210 408 12
10 211 410 12
9 212 411 12
10 213 414 12
9 214 415 12
8 215 418 12
7 216 421 12
6 217 423 12
7 218 426 13
6 219 428 13
7 220 429 13
8 221 430 13
9 222 431 13
8 223 434 13
9 224 436 14
10 225 437 14
9 226 438 14
8 227 442 14
9 228 443 14
8 229 445 14
9 230 447 14
10 231 449 14
9 232 451 14
10 233 453 14
9 234 455 14
10 235 458 14
9 236 459 14
10 237 461 14
9 238 462 14
8 239 465 14
9 240 467 14
8 241 469 14
9 242 471 14
10 243 473 14
9 244 475 14
8 245 478 14
9 246 479 15
8 247 481 15
9 248 482 15
10 249 484 15
9 250 485 15
8 251 488 15
7 252 491 15
6 253 493 15
5 254 498 15
4 255 500 15
3 256 503 15
2 257 507 15
1 258 511 15
0 259 513 15
1 260 517 16
0 261 518 16
1 262 521 17
0 263 522 17
1 264 524 17
0 265 525 17
1 266 528 17
0 267 530 17
1 268 533 18
2 269 534 18
1 270 535 18
2 271 536 18
3 272 538 18
2 273 539 18
3 274 540 18
4 275 541 18
3 276 543 18
4 277 545 18
5 278 546 18
6 279 547 18
7 280 550 18
6 281 551 18
5 282 554 18
4 283 557 18
3 284 559 18
2 285 561 18
1 286 567 18
2 287 568 19
1 288 571 19
2 289 572 19
3 290 573 19
4 291 574 19
5 292 575 19
6 293 576 19
7 294 579 20
8 295 580 20
7 296 581 20
8 297 582 20
9 298 585 20
8 299 586 20
7 300 588 20
8 301 589 20
9 302 591 20
8 303 594 20
