#data counter step time
0 1 0 0
1 2 1 0
2 3 2 0
1 4 3 0
0 5 5 0
1 6 9 0
2 7 10 0
1 8 11 0
2 9 13 0
1 10 15 0
2 11 17 0
3 12 19 0
2 13 20 0
1 14 21 0
0 15 23 1
1 16 25 1
0 17 27 1
1 18 30 1
2 19 31 1
3 20 33 1
2 21 34 1
3 22 35 1
4 23 36 1
5 24 37 1
6 25 38 1
5 26 40 1
6 27 42 1
7 28 43 1
8 29 44 1
9 30 49 2
8 31 50 2
9 32 52 2
8 33 53 2
9 34 55 2
10 35 57 2
9 36 59 2
8 37 60 2
9 38 63 2
8 39 64 2
9 40 67 2
8 41 68 2
7 42 70 2
8 43 72 2
7 44 74 2
8 45 75 2
7 46 79 2
8 47 80 2
7 48 83 2
6 49 85 2
7 50 87 2
8 51 88 2
9 52 91 3
8 53 92 3
7 54 93 3
6 55 96 3
7 56 97 3
8 57 99 3
7 58 101 3
8 59 102 3
9 60 106 3
8 61 107 3
9 62 110 3
8 63 113 3
7 64 114 3
6 65 117 3
7 66 120 3
8 67 122 3
7 68 124 3
8 69 125 3
7 70 129 3
6 71 130 3
5 72 132 3
6 73 134 3
7 74 136 3
6 75 138 3
7 76 141 3
8 77 142 3
7 78 143 3
8 79 144 3
7 80 147 3
8 81 148 3
7 82 150 3
8 83 151 3
7 84 154 3
8 85 155 3
9 86 158 4
10 87 160 4
9 88 161 4
8 89 162 4
7 90 164 4
8 91 166 4
7 92 173 4
6 93 176 4
5 94 177 4
4 95 180 4
3 96 182 4
2 97 183 4
1 98 186 4
0 99 188 4
1 100 195 5
0 101 198 5
1 102 200 5
2 103 202 5
1 104 203 5
0 105 206 5
1 106 208 5
0 107 210 5
1 108 213 5
2 109 214 5
1 110 215 5
2 111 218 5
1 112 219 5
2 113 220 5
1 114 221 5
2 115 223 5
1 116 224 5
2 117 226 5
3 118 227 5
2 119 231 5
1 120 233 5
0 121 235 5
1 122 241 6
2 123 242 6
1 124 243 6
0 125 245 6
1 126 248 6
2 127 250 6
3 128 251 6
2 129 252 6
1 130 254 6
2 131 256 6
3 132 257 6
4 133 258 6
3 134 259 6
4 135 260 6
5 136 261 6
4 137 263 6
5 138 266 6
4 139 267 6
3 140 270 6
2 141 273 6
3 142 276 7
2 143 280 7
1 144 282 7
0 145 286 7
1 146 289 8
0 147 290 8
1 148 291 8
0 149 292 8
1 150 293 8
2 151 294 8
3 152 295 8
2 153 298 8
3 154 300 8
4 155 301 8
3 156 303 8
4 157 304 8
3 158 307 8
2 159 309 8
1 160 313 8
0 161 316 8
1 162 320 9
2 163 321 9
3 164 322 9
4 165 323 9
5 166 324 9
4 167 325 9
3 168 327 9
2 169 328 9
3 170 331 9
4 171 333 9
5 172 334 9
4 173 335 9
3 174 338 9
4 175 339 9
3 176 340 9
4 177 342 9
3 178 343 9
2 179 347 9
1 180 353 9
0 181 355 9
1 182 358 10
2 183 360 10
1 184 361 10
2 185 362 10
1 186 364 10
2 187 366 10
3 188 371 10
4 189 372 10
3 190 373 10
4 191 375 10
3 192 376 10
4 193 378 10
5 194 379 10
6 195 380 10
5 196 381 10
4 197 382 10
5 198 383 10
4 199 386 10
3 200 390 10
2 201 392 10
1 202 393 10
2 203 395 10
3 204 396 10
4 205 400 10
5 206 402 10
4 207 403 10
5 208 404 10
4 209 405 10
5 210 406 10
6 211 408 10
7 212 409 10
8 213 410 10
9 214 411 10
8 215 412 10
9 216 414 10
8 217 415 10
9 218 417 10
8 219 424 10
7 220 426 11
6 221 429 11
5 222 434 11
4 223 435 11
3 224 439 11
4 225 442 11
3 226 443 11
4 227 444 11
3 228 445 11
4 229 451 11
5 230 453 11
6 231 454 11
5 232 455 11
6 233 458 11
5 234 459 11
4 235 460 11
3 236 463 11
4 237 466 11
5 238 468 11
6 239 469 11
7 240 470 11
6 241 472 11
7 242 473 11
8 243 476 11
9 244 477 11
8 245 478 11
7 246 479 11
8 247 480 11
9 248 482 11
8 249 486 11
7 250 487 11
8 251 488 11
9 252 490 11
8 253 492 11
7 254 494 11
8 255 495 11
7 256 497 11
6 257 499 11
7 258 500 11
8 259 501 11
7 260 504 11
6 261 510 11
5 262 515 11
4 263 516 11
3 264 518 11
4 265 520 12
5 266 522 12
4 267 524 12
3 268 526 12
2 269 528 12
1 270 535 12
0 271 536 12
1 272 541 13
0 273 542 13
1 274 543 13
2 275 544 13
3 276 546 13
4 277 547 13
5 278 549 13
6 279 550 13
5 280 551 13
4 281 552 13
3 282 555 13
2 283 557 13
1 284 563 13
0 285 564 13
1 286 569 14
0 287 570 14
1 288 573 15
0 289 574 15
1 290 577 15
2 291 578 15
1 292 579 15
0 293 582 15
1 294 583 15
0 295 584 15
1 296 589 16
2 297 590 16
3 298 591 16
2 299 592 16
1 300 593 16
2 301 594 16
3 302 595 16
4 303 598 16
