#data counter step time
0 1 7 0
0 2 8 0
0 3 14 0
0 4 18 0
1 5 24 1
1 6 29 1
1 7 32 1
0 8 41 1
1 9 47 2
1 10 48 2
1 11 54 2
1 12 58 2
1 13 62 2
1 14 66 2
1 15 71 2
1 16 77 2
1 17 78 2
0 18 82 2
0 19 86 2
1 20 95 3
2 21 98 3
1 22 104 3
1 23 105 3
1 24 111 3
1 25 112 3
1 26 115 3
1 27 121 3
1 28 123 3
1 29 126 3
0 30 128 3
0 31 133 3
0 32 137 3
0 33 140 3
0 34 146 3
0 35 152 3
0 36 156 3
1 37 165 4
1 38 167 4
1 39 168 4
1 40 171 4
1 41 172 4
1 42 175 4
1 43 184 4
1 44 189 4
0 45 190 4
1 46 191 4
1 47 192 4
1 48 196 5
1 49 197 5
0 50 201 5
0 51 205 5
0 52 209 5
0 53 212 5
0 54 217 5
0 55 225 5
0 56 230 5
0 57 236 5
0 58 237 5
0 59 238 5
0 60 240 5
0 61 247 6
0 62 249 6
0 63 255 6
0 64 265 6
0 65 268 6
0 66 272 6
0 67 274 6
1 68 278 7
1 69 279 7
1 70 283 7
1 71 285 7
0 72 288 7
0 73 297 8
0 74 302 8
0 75 306 8
0 76 310 8
0 77 312 8
0 78 315 8
0 79 318 8
0 80 332 9
1 81 337 9
0 82 345 9
0 83 346 9
0 84 348 9
0 85 350 9
0 86 351 9
0 87 352 9
0 88 356 9
1 89 363 10
0 90 367 10
1 91 369 10
0 92 370 10
0 93 384 10
0 94 388 10
0 95 394 10
0 96 399 10
0 97 401 10
0 98 418 10
0 99 419 10
0 100 420 10
0 101 421 10
0 102 422 10
0 103 423 10
1 104 428 11
1 105 431 11
1 106 432 11
1 107 438 11
1 108 441 11
1 109 446 11
1 110 447 11
1 111 449 11
1 112 452 11
1 113 457 11
0 114 462 11
0 115 465 11
0 116 471 11
0 117 475 11
0 118 484 11
0 119 485 11
0 120 491 11
0 121 505 11
0 122 507 11
0 123 508 11
0 124 509 11
0 125 512 11
0 126 513 11
0 127 514 11
0 128 519 11
1 129 523 12
1 130 529 12
1 131 531 12
1 132 532 12
1 133 534 12
0 134 539 12
0 135 540 12
0 136 548 13
0 137 559 13
0 138 560 13
0 139 561 13
0 140 562 13
0 141 566 13
0 142 568 13
0 143 572 14
0 144 576 15
0 145 581 15
0 146 587 15
0 147 588 15
0 148 597 16
0 149 604 16
0 150 607 16
0 151 610 16
0 152 614 16
0 153 615 16
1 154 620 17
1 155 621 17
0 156 629 17
0 157 632 17
0 158 637 17
0 159 639 17
0 160 646 17
0 161 649 17
0 162 657 17
0 163 660 17
0 164 665 17
0 165 669 17
0 166 672 17
0 167 680 17
0 168 683 17
0 169 685 17
0 170 687 17
0 171 688 17
1 172 694 18
1 173 695 18
0 174 699 18
0 175 705 18
0 176 708 18
1 177 715 19
1 178 721 19
0 179 723 19
0 180 726 19
0 181 729 19
0 182 733 19
0 183 736 19
1 184 738 19
0 185 752 20
1 186 759 20
0 187 760 20
0 188 761 20
0 189 764 20
0 190 769 20
0 191 772 20
0 192 773 20
0 193 775 20
0 194 778 20
1 195 782 21
1 196 789 22
0 197 790 22
0 198 796 22
0 199 797 22
0 200 816 22
0 201 820 22
0 202 823 22
0 203 824 22
0 204 827 22
0 205 828 22
0 206 829 22
0 207 832 22
0 208 834 22
0 209 840 23
1 210 842 23
0 211 847 23
0 212 850 23
0 213 868 23
0 214 871 23
0 215 882 23
0 216 883 23
0 217 886 23
0 218 887 23
0 219 888 23
0 220 893 23
0 221 896 23
0 222 898 23
0 223 911 23
0 224 916 23
0 225 917 23
0 226 923 23
0 227 925 23
0 228 927 23
0 229 928 23
0 230 929 23
0 231 932 23
0 232 938 23
0 233 941 23
0 234 948 23
0 235 950 23
0 236 954 23
0 237 959 23
0 238 963 23
0 239 966 23
0 240 970 23
0 241 974 23
0 242 977 23
1 243 982 24
1 244 985 24
1 245 986 24
1 246 994 24
1 247 998 24
