#data counter step time
0 1 0 0
1 2 4 0
2 3 5 0
1 4 6 0
2 5 7 0
1 6 9 0
2 7 11 0
1 8 15 0
2 9 21 0
1 10 22 0
2 11 23 0
1 12 24 0
2 13 26 0
1 14 28 0
2 15 30 0
1 16 31 0
2 17 33 0
1 18 34 0
2 19 36 0
1 20 37 0
0 21 39 1
1 22 41 1
0 23 42 1
1 24 47 1
0 25 49 1
1 26 51 1
2 27 52 1
1 28 55 1
0 29 58 1
1 30 61 1
0 31 62 1
1 32 63 1
0 33 64 1
1 34 65 1
2 35 67 1
1 36 69 1
0 37 70 1
1 38 71 1
0 39 75 1
1 40 77 1
0 41 78 1
1 42 79 1
2 43 80 1
1 44 82 1
0 45 84 1
1 46 90 2
0 47 92 2
1 48 95 2
0 49 96 2
1 50 104 2
0 51 106 2
1 52 108 2
2 53 110 2
1 54 112 2
0 55 113 2
1 56 116 2
2 57 118 2
1 58 121 2
2 59 122 2
1 60 124 2
2 61 125 2
1 62 129 2
0 63 132 2
1 64 133 2
0 65 134 2
1 66 137 2
0 67 140 2
1 68 143 2
0 69 144 2
1 70 146 2
2 71 147 2
1 72 148 2
2 73 149 2
1 74 151 2
2 75 152 2
1 76 153 2
0 77 154 2
1 78 155 2
2 79 156 2
1 80 161 3
2 81 162 3
1 82 164 3
2 83 165 3
1 84 167 3
2 85 170 3
1 86 174 3
2 87 175 3
1 88 177 3
0 89 178 3
1 90 182 3
0 91 184 3
1 92 187 3
0 93 190 3
1 94 191 3
2 95 193 3
1 96 195 3
2 97 196 3
1 98 198 3
0 99 201 3
1 100 207 3
2 101 208 3
1 102 209 3
0 103 211 3
1 104 215 3
0 105 216 3
1 106 219 3
0 107 220 3
1 108 223 3
2 109 224 3
1 110 225 3
0 111 226 3
1 112 227 3
2 113 229 3
1 114 230 3
2 115 231 3
1 116 237 3
2 117 239 3
1 118 241 3
0 119 244 3
1 120 245 3
2 121 246 3
1 122 248 3
0 123 249 3
1 124 251 3
2 125 252 3
1 126 253 3
0 127 257 3
1 128 262 3
2 129 264 3
1 130 265 3
0 131 268 3
1 132 271 3
0 133 272 3
1 134 274 3
0 135 275 3
1 136 278 3
2 137 279 3
1 138 281 3
2 139 283 3
1 140 284 3
2 141 285 3
1 142 288 3
0 143 289 3
1 144 290 3
2 145 291 3
1 146 293 3
2 147 295 3
1 148 296 3
2 149 303 3
1 150 305 3
2 151 308 3
1 152 309 4
2 153 310 4
1 154 311 4
2 155 314 4
1 156 316 4
2 157 317 4
1 158 318 4
2 159 322 4
1 160 325 4
2 161 328 4
1 162 329 5
0 163 331 5
1 164 332 5
2 165 335 5
1 166 337 6
2 167 339 6
1 168 340 6
0 169 343 6
1 170 347 6
0 171 348 6
