#data counter step time
2 1 0 0
1 2 4 0
0 3 5 0
1 4 6 0
0 5 7 0
1 6 9 0
0 7 11 0
1 8 15 0
0 9 21 0
1 10 22 0
0 11 23 0
1 12 24 0
0 13 26 0
1 14 28 0
0 15 30 0
1 16 31 0
0 17 33 0
1 18 34 0
0 19 36 0
1 20 37 0
2 21 39 1
1 22 41 1
2 23 42 1
1 24 47 1
2 25 49 1
1 26 51 1
0 27 52 1
1 28 55 1
2 29 58 1
1 30 61 1
2 31 62 1
1 32 63 1
2 33 64 1
1 34 65 1
0 35 67 1
1 36 69 1
2 37 70 1
1 38 71 1
2 39 75 1
1 40 77 1
2 41 78 1
1 42 79 1
0 43 80 1
1 44 82 1
2 45 84 1
1 46 90 2
2 47 92 2
1 48 95 2
2 49 96 2
1 50 104 2
2 51 106 2
1 52 108 2
0 53 110 2
1 54 112 2
2 55 113 2
1 56 116 2
0 57 118 2
1 58 121 2
0 59 122 2
1 60 124 2
0 61 125 2
1 62 129 2
2 63 132 2
1 64 133 2
2 65 134 2
1 66 137 2
2 67 140 2
1 68 143 2
2 69 144 2
1 70 146 2
0 71 147 2
1 72 148 2
0 73 149 2
1 74 151 2
0 75 152 2
1 76 153 2
2 77 154 2
1 78 155 2
0 79 156 2
1 80 161 3
0 81 162 3
1 82 164 3
0 83 165 3
1 84 167 3
0 85 170 3
1 86 174 3
0 87 175 3
1 88 177 3
2 89 178 3
1 90 182 3
2 91 184 3
1 92 187 3
2 93 190 3
1 94 191 3
0 95 193 3
1 96 195 3
0 97 196 3
1 98 198 3
2 99 201 3
1 100 207 3
0 101 208 3
1 102 209 3
2 103 211 3
1 104 215 3
2 105 216 3
1 106 219 3
2 107 220 3
1 108 223 3
0 109 224 3
1 110 225 3
2 111 226 3
1 112 227 3
0 113 229 3
1 114 230 3
0 115 231 3
1 116 237 3
0 117 239 3
1 118 241 3
2 119 244 3
1 120 245 3
0 121 246 3
1 122 248 3
2 123 249 3
1 124 251 3
0 125 252 3
1 126 253 3
2 127 257 3
