#data counter step time
0 1 0 0
1 2 2 0
0 3 7 1
1 4 8 1
0 5 10 1
1 6 11 1
0 7 13 1
1 8 15 1
0 9 16 1
1 10 18 1
0 11 19 1
1 12 22 2
0 13 26 2
1 14 27 2
0 15 29 2
1 16 30 2
0 17 31 2
1 18 33 2
0 19 35 2
1 20 38 3
0 21 43 3
1 22 45 3
0 23 47 3
1 24 51 3
0 25 53 3
1 26 55 3
0 27 56 4
1 28 58 4
0 29 62 4
1 30 63 4
0 31 66 4
1 32 68 4
0 33 70 4
1 34 71 4
0 35 72 4
1 36 74 4
0 37 76 4
1 38 77 4
0 39 78 4
1 40 79 4
0 41 81 4
1 42 85 4
0 43 86 4
1 44 87 4
0 45 89 4
1 46 90 4
0 47 91 4
1 48 94 4
0 49 96 5
1 50 97 5
0 51 99 5
1 52 103 5
0 53 112 6
1 54 115 6
0 55 116 6
1 56 119 6
0 57 120 6
1 58 122 6
0 59 123 6
1 60 125 6
0 61 126 6
1 62 130 6
0 63 131 6
1 64 132 6
0 65 136 6
1 66 139 6
0 67 140 6
1 68 141 6
0 69 144 6
1 70 147 6
0 71 148 7
1 72 151 7
0 73 152 7
1 74 153 7
0 75 155 7
1 76 157 7
0 77 159 7
1 78 161 7
0 79 162 7
1 80 164 7
0 81 165 7
1 82 167 7
0 83 168 7
1 84 170 7
0 85 171 7
1 86 173 7
0 87 174 8
1 88 175 8
0 89 176 8
1 90 179 8
0 91 180 8
1 92 181 8
0 93 184 8
1 94 185 8
0 95 187 8
1 96 190 9
0 97 191 9
1 98 195 9
0 99 196 9
1 100 198 9
0 101 199 9
1 102 201 9
0 103 203 9
1 104 204 9
0 105 205 9
1 106 210 9
0 107 211 9
1 108 215 10
0 109 216 10
1 110 219 10
0 111 224 11
1 112 225 11
0 113 226 11
1 114 227 11
0 115 228 11
1 116 231 11
0 117 235 11
1 118 236 11
0 119 237 11
1 120 239 11
0 121 242 11
1 122 245 11
0 123 246 11
1 124 253 11
0 125 254 11
1 126 256 11
0 127 259 11
1 128 260 11
0 129 262 11
1 130 266 11
0 131 267 11
1 132 268 11
0 133 269 11
1 134 275 11
0 135 276 11
1 136 277 11
0 137 278 11
1 138 281 11
0 139 282 11
1 140 287 11
0 141 288 11
1 142 290 11
0 143 291 11
1 144 293 11
0 145 294 11
1 146 295 11
0 147 296 11
1 148 297 11
0 149 298 11
1 150 302 11
0 151 303 11
1 152 304 11
0 153 305 11
1 154 308 11
0 155 309 11
1 156 310 11
0 157 311 11
1 158 312 11
0 159 313 11
1 160 318 12
0 161 319 12
1 162 323 12
0 163 324 12
1 164 326 12
0 165 327 12
1 166 330 13
0 167 334 13
1 168 338 13
0 169 339 13
1 170 341 13
0 171 342 13
1 172 343 13
0 173 344 13
1 174 346 13
0 175 347 13
1 176 348 13
0 177 351 13
1 178 355 14
0 179 357 14
1 180 358 14
0 181 360 14
1 182 362 14
0 183 363 14
1 184 366 15
0 185 367 15
1 186 372 16
0 187 373 16
1 188 376 16
0 189 377 16
1 190 379 16
0 191 381 16
1 192 382 16
0 193 384 17
1 194 385 17
0 195 389 18
1 196 391 18
0 197 392 18
1 198 395 18
0 199 397 19
1 200 399 19
0 201 403 19
1 202 405 19
0 203 407 19
1 204 410 19
0 205 411 19
1 206 415 19
0 207 417 19
1 208 418 19
0 209 424 20
1 210 425 20
0 211 428 20
1 212 431 20
0 213 432 20
1 214 433 20
0 215 435 20
1 216 436 20
0 217 440 20
1 218 441 20
0 219 444 20
1 220 447 20
0 221 448 20
1 222 450 20
0 223 451 20
1 224 452 20
0 225 454 20
1 226 455 20
0 227 456 20
1 228 459 20
0 229 460 20
1 230 461 20
0 231 462 20
1 232 464 20
0 233 465 20
1 234 466 20
0 235 467 20
1 236 468 20
0 237 469 20
1 238 473 20
0 239 477 21
1 240 478 21
0 241 480 21
1 242 484 21
0 243 488 21
1 244 490 21
0 245 492 21
1 246 493 21
0 247 495 21
1 248 498 21
0 249 501 21
1 250 502 21
0 251 506 21
1 252 508 21
0 253 509 21
1 254 511 21
0 255 512 21
1 256 515 21
0 257 520 21
1 258 521 21
0 259 523 21
1 260 524 21
0 261 525 21
1 262 526 21
0 263 530 21
1 264 532 21
0 265 533 21
1 266 535 21
0 267 536 21
1 268 537 21
0 269 538 21
1 270 539 21
0 271 540 21
1 272 541 21
0 273 543 21
1 274 546 21
0 275 547 21
1 276 548 21
0 277 549 21
1 278 554 22
0 279 556 22
1 280 559 22
0 281 560 22
1 282 564 22
0 283 565 22
1 284 569 22
0 285 574 22
1 286 578 22
0 287 579 22
1 288 582 22
0 289 584 22
1 290 585 22
0 291 586 22
1 292 587 22
0 293 588 22
1 294 593 22
0 295 595 22
1 296 596 22
0 297 598 22
1 298 599 22
0 299 604 22
1 300 607 22
0 301 608 22
1 302 609 22
0 303 610 22
1 304 612 22
0 305 614 22
1 306 616 22
0 307 617 22
1 308 619 22
0 309 620 22
1 310 622 22
0 311 623 23
1 312 624 23
0 313 628 23
1 314 630 23
0 315 631 23
1 316 633 23
0 317 634 23
1 318 635 23
0 319 638 23
1 320 640 23
0 321 641 23
1 322 645 23
0 323 646 23
1 324 647 23
0 325 656 24
1 326 657 24
0 327 660 24
1 328 663 24
0 329 664 24
1 330 666 24
0 331 667 24
1 332 668 24
0 333 670 24
1 334 672 24
0 335 673 24
1 336 674 24
0 337 676 24
1 338 677 24
0 339 678 24
1 340 679 24
