#data counter step time
0 1 0 0
1 2 1 0
2 3 2 0
1 4 3 0
0 5 4 0
1 6 5 0
2 7 6 0
1 8 11 0
2 9 12 0
3 10 13 0
2 11 15 0
3 12 16 0
2 13 17 0
1 14 19 0
2 15 22 1
3 16 23 1
4 17 24 1
5 18 25 1
6 19 26 1
7 20 28 1
8 21 31 1
9 22 32 1
8 23 34 1
7 24 37 1
8 25 38 1
9 26 41 1
8 27 42 1
9 28 43 1
8 29 44 1
9 30 46 1
8 31 47 1
7 32 49 1
8 33 53 1
9 34 54 1
8 35 56 1
7 36 57 1
8 37 61 1
7 38 62 1
6 39 65 1
7 40 66 1
8 41 68 1
9 42 71 2
10 43 74 2
9 44 75 2
8 45 76 2
7 46 79 2
8 47 80 2
9 48 84 3
10 49 85 3
9 50 86 3
10 51 90 3
9 52 91 3
8 53 93 3
9 54 94 3
10 55 96 3
9 56 98 3
8 57 99 3
7 58 101 3
8 59 102 3
7 60 106 3
8 61 108 3
9 62 110 3
8 63 111 3
7 64 114 3
6 65 117 3
5 66 121 3
4 67 123 3
3 68 126 3
2 69 128 3
1 70 131 3
0 71 134 3
1 72 141 4
0 73 142 4
1 74 143 5
0 75 144 5
1 76 145 5
2 77 147 5
1 78 148 5
2 79 149 5
3 80 152 5
4 81 153 5
5 82 155 5
4 83 156 5
5 84 157 5
6 85 159 5
7 86 160 5
6 87 162 5
7 88 164 5
6 89 166 5
5 90 169 5
6 91 170 5
5 92 172 5
6 93 175 5
7 94 176 5
6 95 177 5
7 96 179 5
6 97 180 5
5 98 185 5
6 99 186 5
7 100 188 5
8 101 190 5
9 102 191 5
8 103 192 5
7 104 194 5
8 105 196 5
9 106 198 5
8 107 199 5
9 108 203 5
8 109 204 5
9 110 206 5
8 111 207 5
9 112 209 5
8 113 210 5
7 114 213 5
8 115 214 5
7 116 217 5
6 117 220 5
5 118 224 5
4 119 228 5
3 120 231 5
2 121 233 5
1 122 235 5
0 123 238 5
1 124 244 6
0 125 246 6
1 126 247 6
0 127 248 6
1 128 249 6
0 129 251 6
1 130 253 6
0 131 256 6
1 132 257 6
0 133 258 6
1 134 259 6
2 135 260 6
1 136 262 6
2 137 264 6
3 138 265 6
4 139 266 6
5 140 268 6
4 141 271 6
3 142 273 6
2 143 274 6
3 144 276 6
4 145 279 6
5 146 280 6
6 147 281 6
5 148 282 6
4 149 283 6
5 150 286 6
6 151 287 6
5 152 291 6
6 153 292 6
5 154 293 6
6 155 295 6
5 156 297 6
6 157 302 6
5 158 304 6
4 159 305 6
5 160 307 6
6 161 308 6
5 162 311 6
6 163 313 6
7 164 314 6
6 165 316 6
7 166 317 6
8 167 318 6
9 168 320 6
8 169 323 6
7 170 324 6
8 171 325 6
9 172 328 6
8 173 330 6
7 174 335 6
6 175 337 6
5 176 339 6
4 177 342 6
5 178 345 7
6 179 346 7
7 180 347 7
6 181 350 7
5 182 355 7
4 183 358 7
3 184 359 7
2 185 362 7
1 186 367 7
0 187 370 7
1 188 373 8
2 189 374 8
3 190 375 8
4 191 376 8
5 192 377 8
4 193 378 8
5 194 379 8
4 195 381 8
3 196 383 8
2 197 386 8
3 198 387 8
4 199 389 8
3 200 391 8
2 201 392 8
3 202 393 8
4 203 396 8
3 204 397 8
4 205 398 8
3 206 400 8
4 207 401 8
5 208 404 8
6 209 406 8
5 210 409 8
6 211 411 8
5 212 412 8
6 213 413 8
5 214 417 8
4 215 419 8
5 216 420 8
4 217 423 8
3 218 427 8
4 219 429 8
3 220 430 8
2 221 431 8
3 222 433 8
4 223 434 8
3 224 436 8
2 225 437 8
3 226 439 8
4 227 440 8
3 228 444 8
2 229 448 8
1 230 450 8
0 231 454 8
1 232 457 9
2 233 458 9
3 234 459 9
4 235 460 9
5 236 461 9
6 237 462 9
7 238 464 9
6 239 465 9
7 240 468 9
6 241 470 9
5 242 472 9
6 243 473 9
7 244 474 9
6 245 477 9
5 246 482 9
4 247 486 9
3 248 487 9
2 249 491 9
1 250 492 9
0 251 495 9
1 252 501 10
2 253 502 10
1 254 503 10
2 255 504 10
3 256 505 10
2 257 506 10
3 258 507 10
2 259 512 10
1 260 513 10
2 261 514 10
3 262 515 10
4 263 516 10
5 264 517 10
6 265 518 10
7 266 520 10
8 267 522 10
7 268 523 10
6 269 524 10
5 270 527 10
6 271 528 10
5 272 529 10
4 273 533 10
3 274 534 10
2 275 536 10
1 276 542 10
0 277 543 10
1 278 553 11
2 279 554 11
1 280 555 11
2 281 556 11
1 282 557 11
2 283 558 11
1 284 561 11
2 285 565 11
1 286 566 11
0 287 567 11
1 288 569 11
0 289 570 11
1 290 572 11
0 291 573 11
1 292 574 11
0 293 578 11
1 294 580 11
2 295 582 11
3 296 583 11
4 297 584 11
5 298 585 12
4 299 587 12
5 300 589 12
4 301 591 12
5 302 592 12
6 303 594 12
