#data counter step time
2 1 0 0
1 2 2 0
0 3 4 0
1 4 5 0
2 5 7 1
1 6 12 1
0 7 13 1
1 8 15 1
2 9 17 1
1 10 19 1
0 11 21 1
1 12 22 1
2 13 24 1
1 14 27 1
2 15 28 1
1 16 29 1
2 17 33 1
1 18 35 1
0 19 36 1
1 20 38 1
0 21 40 1
1 22 49 2
2 23 50 2
1 24 53 2
0 25 55 2
1 26 56 2
0 27 57 2
1 28 58 2
0 29 59 2
1 30 64 3
2 31 65 3
1 32 66 3
2 33 68 3
1 34 69 3
0 35 70 3
1 36 71 3
0 37 72 3
1 38 73 3
0 39 74 3
1 40 75 3
0 41 76 3
1 42 77 3
0 43 79 3
1 44 83 3
2 45 87 4
1 46 90 4
2 47 91 4
1 48 94 5
2 49 95 5
1 50 98 6
2 51 106 6
1 52 108 6
2 53 109 6
1 54 111 6
0 55 112 6
1 56 113 6
2 57 114 6
1 58 118 6
0 59 120 6
1 60 121 6
0 61 122 6
1 62 125 6
0 63 128 6
1 64 129 6
0 65 131 6
1 66 132 7
0 67 133 7
1 68 137 7
0 69 138 7
1 70 140 7
0 71 142 7
1 72 144 7
0 73 145 7
1 74 149 7
0 75 150 7
1 76 151 7
0 77 154 7
1 78 155 7
0 79 158 7
1 80 159 7
0 81 160 7
1 82 163 7
0 83 166 7
1 84 168 7
0 85 171 7
1 86 176 7
0 87 178 7
1 88 180 7
0 89 182 7
1 90 185 7
0 91 186 7
1 92 187 7
0 93 188 7
1 94 191 7
0 95 196 7
1 96 197 7
0 97 198 7
1 98 200 7
0 99 202 7
1 100 203 7
0 101 205 7
1 102 206 7
0 103 209 7
1 104 212 7
0 105 213 7
1 106 217 8
2 107 218 8
1 108 221 8
0 109 223 8
1 110 224 8
2 111 225 8
1 112 226 8
2 113 227 8
1 114 230 8
0 115 231 8
1 116 232 8
0 117 233 8
1 118 235 8
0 119 236 8
1 120 238 8
0 121 241 8
1 122 242 8
0 123 244 8
1 124 245 8
0 125 248 9
1 126 249 9
0 127 251 9
1 128 252 9
0 129 255 9
1 130 260 9
0 131 261 9
1 132 263 9
0 133 265 9
1 134 267 9
2 135 268 9
1 136 271 9
2 137 272 9
1 138 274 9
2 139 275 10
1 140 279 10
0 141 281 10
1 142 285 10
2 143 286 10
1 144 288 10
2 145 289 10
1 146 290 10
2 147 292 10
1 148 294 10
0 149 299 10
1 150 300 10
0 151 301 10
1 152 303 10
0 153 304 10
1 154 306 10
0 155 307 10
1 156 310 11
0 157 312 11
1 158 313 11
2 159 314 11
1 160 318 12
2 161 319 12
1 162 323 13
2 163 324 13
1 164 327 13
0 165 328 13
1 166 329 13
0 167 332 13
1 168 337 13
0 169 339 13
1 170 340 13
0 171 341 13
1 172 342 13
0 173 343 13
1 174 345 13
0 175 346 13
1 176 347 13
2 177 351 14
1 178 353 14
2 179 354 14
1 180 357 14
2 181 360 14
1 182 361 14
2 183 363 14
1 184 366 14
2 185 367 14
1 186 370 14
0 187 372 14
1 188 373 14
0 189 380 14
1 190 385 15
2 191 386 15
1 192 387 15
0 193 388 15
1 194 391 15
0 195 392 15
1 196 393 15
2 197 394 15
1 198 397 15
0 199 398 15
1 200 399 15
0 201 401 15
1 202 403 15
2 203 407 15
1 204 411 15
2 205 412 15
1 206 415 15
2 207 416 15
1 208 421 15
2 209 422 15
1 210 423 15
2 211 424 15
1 212 427 15
2 213 428 15
1 214 429 15
0 215 431 15
1 216 432 15
0 217 433 15
1 218 435 15
0 219 436 15
1 220 437 15
0 221 440 15
1 222 443 16
2 223 444 16
1 224 445 16
2 225 446 16
1 226 447 16
0 227 453 16
1 228 458 16
0 229 459 16
1 230 461 16
0 231 462 16
1 232 464 16
0 233 467 16
1 234 468 16
0 235 469 16
1 236 471 16
0 237 472 16
1 238 473 16
0 239 474 16
1 240 477 16
2 241 479 17
1 242 487 17
2 243 488 17
1 244 490 17
0 245 491 17
1 246 492 17
0 247 494 17
1 248 499 17
0 249 500 17
1 250 502 17
0 251 504 17
1 252 509 17
2 253 510 17
1 254 513 17
0 255 514 17
1 256 515 17
0 257 519 17
1 258 520 17
0 259 521 17
1 260 522 17
0 261 523 17
1 262 528 17
0 263 529 17
1 264 531 17
0 265 534 17
1 266 535 17
0 267 536 17
1 268 537 17
0 269 541 17
1 270 542 17
0 271 543 17
1 272 544 17
0 273 547 17
1 274 548 17
0 275 549 17
1 276 550 17
0 277 555 17
1 278 558 17
0 279 561 17
1 280 562 17
0 281 566 17
1 282 567 17
0 283 570 17
1 284 573 18
2 285 575 18
1 286 578 18
0 287 579 18
1 288 580 18
2 289 582 18
1 290 587 18
2 291 588 18
1 292 590 18
0 293 591 18
1 294 592 18
2 295 593 18
1 296 595 18
2 297 598 18
1 298 601 18
2 299 602 18
1 300 604 18
0 301 605 18
1 302 607 18
0 303 608 18
1 304 609 18
0 305 610 18
1 306 613 18
0 307 614 18
1 308 616 18
0 309 618 18
1 310 619 18
0 311 621 18
1 312 622 18
0 313 624 18
1 314 625 18
2 315 627 19
1 316 631 19
2 317 633 19
1 318 635 19
0 319 636 19
1 320 637 19
2 321 639 19
1 322 646 19
2 323 647 19
1 324 648 19
2 325 650 19
1 326 653 19
0 327 654 19
1 328 656 19
2 329 657 19
1 330 661 19
0 331 662 19
1 332 665 19
2 333 667 19
1 334 668 19
0 335 669 19
1 336 671 19
0 337 673 19
1 338 674 19
0 339 676 19
1 340 677 20
2 341 678 20
1 342 687 20
0 343 688 20
1 344 693 20
2 345 695 20
1 346 699 20
0 347 700 20
1 348 701 20
0 349 704 20
1 350 705 21
2 351 707 21
1 352 709 21
0 353 712 21
1 354 713 21
2 355 715 21
1 356 718 21
2 357 719 21
1 358 721 21
0 359 723 21
1 360 724 21
0 361 725 21
1 362 726 21
2 363 727 21
1 364 730 21
0 365 734 21
1 366 737 22
2 367 738 22
1 368 740 22
0 369 741 22
1 370 744 22
2 371 745 22
1 372 747 22
2 373 748 22
1 374 751 22
2 375 752 22
1 376 753 22
2 377 755 22
1 378 757 22
2 379 758 22
1 380 760 22
2 381 761 22
1 382 763 22
2 383 764 22
1 384 766 22
2 385 767 22
1 386 770 23
2 387 771 23
1 388 773 23
0 389 775 23
1 390 776 23
2 391 780 23
1 392 782 23
2 393 784 24
1 394 785 24
2 395 786 24
1 396 790 24
2 397 791 24
1 398 794 24
0 399 796 24
1 400 797 24
0 401 800 24
1 402 803 24
0 403 805 24
1 404 806 24
2 405 809 24
1 406 810 24
0 407 811 24
1 408 814 24
2 409 817 24
1 410 819 24
0 411 824 24
1 412 825 24
0 413 828 24
1 414 831 24
0 415 832 24
1 416 837 25
2 417 839 25
1 418 840 25
2 419 844 25
1 420 846 25
2 421 847 25
1 422 848 25
2 423 849 25
1 424 855 25
0 425 856 25
1 426 857 25
2 427 859 25
1 428 862 25
0 429 863 25
1 430 864 25
0 431 866 25
1 432 867 25
0 433 868 25
1 434 869 25
0 435 871 25
1 436 873 25
0 437 874 25
1 438 875 25
0 439 877 25
1 440 880 26
0 441 882 26
1 442 884 26
0 443 887 26
1 444 889 26
0 445 890 26
1 446 893 26
0 447 895 26
1 448 898 26
0 449 901 26
1 450 902 26
0 451 903 26
1 452 907 26
0 453 908 26
1 454 910 26
0 455 913 26
1 456 917 27
0 457 919 27
1 458 920 27
2 459 922 27
1 460 926 27
0 461 928 27
1 462 929 27
0 463 930 27
1 464 933 28
0 465 934 28
1 466 937 28
0 467 940 28
1 468 941 28
0 469 943 28
1 470 944 28
0 471 946 28
1 472 947 28
0 473 949 28
1 474 951 28
0 475 953 28
1 476 956 28
0 477 957 28
1 478 961 29
0 479 963 29
1 480 964 29
0 481 965 29
1 482 966 29
0 483 968 29
1 484 969 29
0 485 971 29
1 486 972 29
0 487 973 29
1 488 975 29
0 489 976 29
1 490 977 29
0 491 978 29
1 492 979 29
0 493 982 29
1 494 983 29
0 495 985 29
1 496 987 29
0 497 989 29
1 498 992 29
0 499 993 29
1 500 994 29
0 501 1000 30
0 502 1000 30
