#data counter step time
0 1 6 0
0 2 10 0
1 3 17 1
0 4 20 1
0 5 25 1
0 6 28 1
0 7 30 1
1 8 32 2
0 9 42 2
0 10 48 2
0 11 50 2
0 12 57 2
0 13 58 2
0 14 65 2
0 15 66 2
0 16 67 2
0 17 77 2
0 18 84 2
0 19 90 2
0 20 92 2
0 21 97 2
0 22 99 2
0 23 100 2
0 24 101 2
0 25 102 2
1 26 104 3
0 27 108 3
0 28 112 4
0 29 126 4
0 30 127 4
0 31 129 4
0 32 130 4
1 33 133 5
0 34 138 5
0 35 147 5
0 36 150 5
0 37 153 5
0 38 154 5
1 39 157 6
1 40 161 7
0 41 167 7
0 42 168 7
0 43 173 8
0 44 178 8
0 45 185 8
0 46 190 8
0 47 196 8
0 48 197 8
0 49 199 8
0 50 202 8
0 51 204 8
0 52 211 9
0 53 214 9
0 54 219 9
0 55 227 9
1 56 235 10
1 57 238 10
1 58 243 10
1 59 246 10
1 60 255 10
1 61 256 10
1 62 260 10
0 63 262 10
0 64 264 10
0 65 267 10
0 66 272 10
0 67 274 10
0 68 275 10
0 69 278 10
2 70 287 11
0 71 294 11
0 72 298 11
0 73 299 11
0 74 304 11
1 75 311 12
1 76 312 12
1 77 315 12
1 78 318 12
0 79 324 12
0 80 330 12
1 81 331 12
1 82 333 12
0 83 335 12
0 84 342 12
0 85 347 12
0 86 350 12
0 87 359 12
0 88 360 12
0 89 364 12
0 90 365 12
0 91 368 12
0 92 371 12
0 93 374 12
1 94 380 13
0 95 382 13
0 96 388 13
0 97 389 13
0 98 392 13
0 99 402 13
0 100 405 13
0 101 406 13
0 102 411 13
0 103 417 13
1 104 426 14
1 105 433 14
1 106 436 14
1 107 440 14
1 108 451 14
1 109 452 14
1 110 455 14
1 111 456 14
1 112 457 14
0 113 463 14
1 114 464 14
0 115 468 14
0 116 470 14
0 117 473 14
0 118 478 14
0 119 479 14
0 120 480 14
0 121 484 15
0 122 493 15
0 123 501 15
1 124 507 16
1 125 510 16
1 126 517 16
1 127 522 16
1 128 524 16
1 129 527 16
1 130 533 16
1 131 534 16
2 132 538 17
2 133 543 17
1 134 544 17
1 135 554 17
1 136 555 17
1 137 559 17
1 138 564 17
0 139 565 17
1 140 566 17
1 141 567 17
1 142 568 17
0 143 576 18
1 144 587 19
1 145 591 19
1 146 593 19
1 147 598 19
1 148 603 19
1 149 605 19
1 150 609 19
1 151 614 19
1 152 617 19
1 153 619 19
0 154 622 19
0 155 626 19
0 156 631 19
0 157 636 19
0 158 637 19
0 159 638 19
1 160 641 20
0 161 648 20
0 162 650 20
1 163 652 21
0 164 657 21
0 165 664 21
0 166 668 21
0 167 671 21
0 168 672 21
0 169 676 22
0 170 688 23
0 171 694 23
0 172 697 23
0 173 702 23
0 174 707 23
0 175 711 23
0 176 715 23
1 177 719 24
1 178 723 24
1 179 730 24
1 180 733 24
1 181 737 24
1 182 739 24
1 183 743 24
1 184 747 24
0 185 751 24
1 186 756 24
0 187 757 24
0 188 763 24
0 189 768 24
0 190 770 24
0 191 772 24
0 192 775 24
0 193 777 24
0 194 783 24
0 195 785 24
0 196 786 24
2 197 788 25
0 198 795 25
0 199 796 25
0 200 806 25
0 201 810 25
0 202 812 25
0 203 815 25
0 204 822 25
1 205 832 26
1 206 836 26
1 207 838 26
1 208 842 26
1 209 848 26
1 210 854 26
1 211 855 26
0 212 860 26
0 213 862 26
0 214 866 26
0 215 871 26
0 216 875 26
2 217 878 27
1 218 884 27
1 219 885 27
1 220 891 27
1 221 892 27
1 222 898 27
1 223 902 27
1 224 904 27
1 225 910 27
1 226 913 27
0 227 922 27
0 228 924 27
0 229 926 27
0 230 927 27
0 231 936 27
0 232 939 27
0 233 943 27
0 234 946 27
1 235 951 28
1 236 952 28
1 237 957 28
1 238 962 28
1 239 965 28
1 240 975 28
1 241 976 28
1 242 986 28
0 243 994 28
0 244 997 28
1 245 999 28
