#data counter step time
0 1 0 0
1 2 1 0
0 3 2 0
1 4 3 0
2 5 4 0
3 6 5 0
4 7 6 0
3 8 7 0
4 9 8 0
5 10 9 0
6 11 11 0
7 12 12 0
6 13 14 0
5 14 17 0
4 15 19 0
5 16 20 0
4 17 22 0
5 18 25 0
6 19 28 0
5 20 29 0
4 21 31 0
3 22 35 0
2 23 37 0
3 24 40 1
4 25 42 1
3 26 45 1
4 27 47 1
3 28 49 1
4 29 50 1
3 30 52 1
4 31 56 1
3 32 57 1
2 33 60 1
1 34 63 1
0 35 65 1
1 36 66 1
2 37 68 1
3 38 71 1
2 39 72 1
3 40 75 1
2 41 76 1
1 42 77 1
2 43 78 1
3 44 79 1
4 45 80 1
5 46 81 1
4 47 83 1
3 48 85 1
4 49 88 2
5 50 90 2
6 51 91 2
7 52 93 2
6 53 94 2
5 54 96 2
4 55 100 2
3 56 101 2
2 57 106 2
1 58 108 2
0 59 111 2
1 60 117 3
0 61 118 3
1 62 120 3
0 63 121 3
1 64 123 3
0 65 124 3
1 66 125 3
2 67 127 3
1 68 128 3
0 69 129 3
1 70 132 3
0 71 134 3
1 72 136 3
2 73 137 3
3 74 138 3
2 75 139 3
1 76 141 3
2 77 142 3
3 78 143 3
4 79 144 3
5 80 145 3
6 81 147 3
7 82 149 3
8 83 154 4
9 84 157 4
10 85 158 4
9 86 159 4
8 87 160 4
9 88 163 4
8 89 164 4
9 90 168 4
10 91 169 4
9 92 171 4
8 93 172 4
9 94 175 4
8 95 176 4
9 96 177 4
8 97 179 4
7 98 182 4
8 99 183 4
9 100 185 4
8 101 186 4
9 102 189 4
8 103 191 4
9 104 193 4
8 105 195 4
9 106 197 4
8 107 199 4
7 108 202 4
8 109 204 4
9 110 206 4
8 111 208 4
7 112 211 4
8 113 212 4
7 114 215 4
8 115 217 4
9 116 218 4
8 117 219 4
9 118 222 4
8 119 224 4
7 120 226 4
8 121 228 4
7 122 230 4
8 123 232 4
7 124 234 4
6 125 238 5
5 126 239 5
4 127 244 5
5 128 245 5
4 129 250 5
3 130 251 5
2 131 254 5
1 132 257 5
0 133 259 5
1 134 265 6
0 135 266 6
1 136 269 7
2 137 270 7
1 138 271 7
2 139 273 7
1 140 274 7
0 141 277 7
1 142 281 8
2 143 282 8
1 144 283 8
0 145 284 8
1 146 288 8
2 147 289 8
1 148 290 8
0 149 291 8
1 150 296 8
0 151 297 8
1 152 298 8
0 153 300 8
1 154 302 8
0 155 303 8
1 156 309 9
2 157 310 9
3 158 311 9
4 159 312 9
5 160 313 9
6 161 314 9
5 162 315 9
4 163 316 9
5 164 318 9
4 165 320 9
5 166 323 9
6 167 324 9
7 168 325 9
6 169 326 9
5 170 327 9
6 171 331 9
5 172 335 9
6 173 337 9
7 174 339 9
8 175 340 9
7 176 341 9
8 177 342 9
7 178 343 9
8 179 344 9
7 180 346 9
6 181 349 9
5 182 352 9
4 183 356 9
5 184 357 10
6 185 358 10
5 186 360 10
6 187 361 10
5 188 363 10
6 189 366 10
7 190 368 10
6 191 369 10
7 192 371 10
6 193 373 10
5 194 376 10
6 195 378 10
7 196 379 10
8 197 380 10
9 198 382 10
8 199 384 10
9 200 387 11
8 201 388 11
9 202 390 11
10 203 394 11
9 204 395 11
10 205 398 11
9 206 399 11
8 207 400 11
7 208 402 11
6 209 405 11
5 210 408 11
6 211 409 11
5 212 410 11
6 213 412 11
7 214 413 11
8 215 414 11
9 216 416 11
8 217 420 11
7 218 422 11
8 219 426 11
9 220 427 11
8 221 428 11
7 222 431 11
6 223 433 11
5 224 435 11
4 225 437 11
3 226 443 11
2 227 446 11
3 228 447 12
2 229 449 12
3 230 450 12
2 231 455 12
1 232 457 12
2 233 458 12
3 234 459 12
4 235 461 12
3 236 462 12
4 237 464 12
5 238 466 12
6 239 468 12
5 240 470 12
4 241 472 12
5 242 474 12
4 243 475 12
5 244 477 12
4 245 478 12
3 246 481 12
2 247 486 13
3 248 487 13
4 249 488 13
5 250 489 13
4 251 491 13
5 252 495 13
6 253 496 13
5 254 497 13
6 255 498 13
7 256 499 13
8 257 501 13
9 258 503 13
10 259 504 13
9 260 507 13
10 261 509 13
9 262 511 13
10 263 514 13
9 264 515 13
8 265 517 13
7 266 519 13
6 267 522 13
5 268 523 13
4 269 528 13
3 270 529 13
2 271 536 13
1 272 537 13
0 273 541 13
1 274 545 14
0 275 546 14
1 276 548 14
0 277 550 14
1 278 553 15
2 279 554 15
3 280 555 15
2 281 556 15
3 282 559 15
4 283 560 15
3 284 561 15
4 285 563 15
5 286 564 15
4 287 565 15
3 288 566 15
4 289 568 15
5 290 569 15
4 291 570 15
5 292 571 15
6 293 572 15
5 294 575 15
6 295 578 15
5 296 579 15
6 297 580 15
7 298 582 15
8 299 583 15
7 300 587 15
8 301 588 15
9 302 591 15
8 303 592 15
