#data counter step time
2 1 0 0
1 2 1 0
0 3 2 0
1 4 4 0
0 5 6 0
1 6 7 0
2 7 9 0
1 8 11 0
0 9 12 0
1 10 13 0
0 11 14 0
1 12 16 0
0 13 17 0
1 14 19 0
0 15 20 0
1 16 22 0
0 17 25 0
1 18 31 1
2 19 33 1
1 20 34 1
2 21 35 1
1 22 36 1
0 23 38 1
1 24 39 1
0 25 42 1
1 26 44 1
0 27 46 1
1 28 51 1
0 29 53 1
1 30 54 1
0 31 55 1
1 32 56 2
2 33 57 2
1 34 59 2
0 35 61 2
1 36 62 2
0 37 63 2
1 38 64 2
0 39 65 2
1 40 70 2
2 41 71 2
1 42 72 2
0 43 74 2
1 44 75 2
2 45 76 2
1 46 79 2
0 47 80 2
1 48 81 2
2 49 82 2
1 50 84 2
0 51 86 2
1 52 87 2
0 53 89 2
1 54 90 2
0 55 92 2
1 56 93 2
0 57 94 2
1 58 96 2
0 59 97 2
1 60 98 2
0 61 100 2
1 62 101 2
0 63 104 2
1 64 105 2
0 65 106 2
1 66 107 2
0 67 109 2
1 68 111 2
0 69 112 2
1 70 113 2
0 71 115 2
1 72 116 2
0 73 117 2
1 74 119 2
0 75 121 2
1 76 123 2
0 77 124 2
1 78 125 2
0 79 127 2
1 80 128 2
0 81 130 2
1 82 131 2
0 83 133 2
1 84 134 2
0 85 136 2
1 86 137 2
0 87 138 2
1 88 140 3
2 89 141 3
1 90 143 3
0 91 145 3
1 92 148 3
0 93 149 3
1 94 151 3
0 95 154 3
1 96 155 3
0 97 156 3
1 98 159 3
0 99 161 3
1 100 162 3
2 101 163 3
1 102 165 3
0 103 166 3
1 104 167 3
0 105 169 3
1 106 171 3
0 107 172 3
1 108 173 3
2 109 174 3
1 110 175 3
0 111 176 3
1 112 177 3
0 113 178 3
1 114 179 3
0 115 180 3
1 116 181 3
2 117 183 3
1 118 184 3
0 119 185 3
1 120 186 3
2 121 187 3
1 122 189 3
2 123 191 3
1 124 192 3
0 125 193 3
1 126 194 3
0 127 195 3
1 128 196 3
0 129 198 3
1 130 200 4
2 131 202 4
1 132 203 4
2 133 205 4
1 134 206 4
0 135 208 4
1 136 209 4
2 137 212 4
1 138 213 4
2 139 214 4
1 140 216 4
0 141 217 4
1 142 221 4
0 143 222 4
1 144 223 4
0 145 224 4
1 146 225 4
2 147 226 4
1 148 229 4
0 149 236 4
1 150 239 4
0 151 240 4
1 152 241 4
0 153 243 4
1 154 245 4
2 155 246 4
1 156 247 4
0 157 248 4
1 158 249 4
0 159 250 4
1 160 251 4
0 161 253 4
1 162 254 4
0 163 255 4
1 164 257 5
2 165 260 5
1 166 261 5
2 167 262 5
1 168 266 5
0 169 270 5
1 170 271 5
0 171 274 5
1 172 275 5
0 173 276 5
1 174 277 5
0 175 278 5
1 176 281 5
0 177 282 5
1 178 284 5
0 179 286 5
1 180 288 5
0 181 290 5
1 182 291 5
0 183 292 5
1 184 294 5
0 185 298 5
1 186 299 5
0 187 300 5
1 188 301 5
0 189 302 5
1 190 304 5
0 191 306 5
1 192 307 6
0 193 308 6
1 194 310 6
0 195 311 6
1 196 312 6
0 197 313 6
1 198 314 6
0 199 316 6
1 200 317 6
2 201 318 6
1 202 320 6
0 203 322 6
1 204 329 6
0 205 330 6
1 206 331 6
0 207 332 6
1 208 333 6
2 209 334 6
1 210 335 6
0 211 337 6
1 212 339 6
2 213 341 6
1 214 343 6
0 215 344 6
1 216 345 6
0 217 348 6
1 218 349 6
0 219 352 6
1 220 353 6
0 221 354 6
1 222 356 6
0 223 357 6
1 224 359 7
0 225 361 7
1 226 362 7
2 227 363 7
1 228 366 7
0 229 368 7
1 230 369 7
0 231 371 7
1 232 372 7
0 233 374 7
1 234 375 7
0 235 376 7
1 236 377 7
0 237 378 7
1 238 379 7
0 239 380 7
1 240 381 7
2 241 382 7
1 242 383 7
0 243 384 7
1 244 387 7
0 245 388 7
1 246 389 7
0 247 391 7
1 248 392 7
0 249 393 7
1 250 394 7
2 251 395 7
1 252 396 7
2 253 397 7
1 254 398 7
2 255 400 7
1 256 402 7
0 257 403 7
1 258 404 7
0 259 406 7
1 260 407 7
2 261 408 7
1 262 410 7
2 263 411 7
1 264 413 7
0 265 414 7
1 266 415 7
0 267 417 7
1 268 418 7
0 269 419 7
1 270 420 7
2 271 423 7
1 272 424 7
0 273 425 7
1 274 427 7
2 275 428 7
1 276 429 7
2 277 430 7
1 278 431 7
0 279 432 7
1 280 433 7
2 281 434 7
1 282 435 7
0 283 436 7
1 284 437 7
2 285 438 7
1 286 439 7
2 287 440 7
1 288 441 7
2 289 442 7
1 290 443 7
2 291 444 7
1 292 445 7
0 293 446 7
1 294 447 7
2 295 448 7
1 296 449 7
2 297 450 7
1 298 451 7
0 299 452 7
1 300 453 7
2 301 454 7
1 302 455 7
2 303 456 7
1 304 457 7
2 305 458 7
1 306 459 7
0 307 460 7
1 308 461 7
2 309 462 7
1 310 463 7
0 311 464 7
1 312 465 7
0 313 466 7
1 314 467 7
2 315 468 7
1 316 469 7
0 317 470 7
1 318 471 7
0 319 472 7
1 320 473 7
0 321 474 7
1 322 475 7
2 323 476 7
1 324 477 7
0 325 478 7
1 326 479 7
2 327 480 7
1 328 481 7
0 329 482 7
1 330 483 7
0 331 484 7
1 332 485 7
0 333 486 7
1 334 487 7
2 335 488 7
1 336 489 7
0 337 490 7
1 338 491 7
2 339 492 7
1 340 493 7
2 341 494 7
1 342 495 7
0 343 496 7
1 344 497 7
2 345 498 7
1 346 499 7
2 347 500 7
1 348 501 7
0 349 502 7
1 350 503 7
2 351 504 7
1 352 505 7
2 353 506 7
1 354 507 7
2 355 508 7
1 356 509 7
0 357 510 7
1 358 511 7
2 359 512 7
1 360 513 7
2 361 514 7
1 362 515 7
0 363 516 7
1 364 517 7
2 365 518 7
1 366 519 7
0 367 520 7
1 368 521 7
0 369 522 7
1 370 523 7
0 371 524 7
1 372 525 7
0 373 526 7
1 374 527 7
2 375 528 7
1 376 529 7
0 377 530 7
1 378 531 7
2 379 532 7
1 380 533 7
2 381 534 7
1 382 535 7
0 383 536 7
1 384 537 7
2 385 538 7
1 386 539 7
0 387 540 7
1 388 541 7
2 389 542 7
1 390 543 7
2 391 544 7
1 392 545 7
2 393 546 7
1 394 547 7
0 395 548 7
1 396 549 7
0 397 550 7
1 398 551 7
0 399 552 7
1 400 553 7
0 401 554 7
1 402 555 7
0 403 556 7
1 404 557 7
0 405 558 7
1 406 559 7
0 407 560 7
1 408 561 7
2 409 562 7
1 410 563 7
0 411 564 7
1 412 565 7
0 413 566 7
1 414 567 7
0 415 568 7
1 416 569 7
0 417 570 7
1 418 571 7
2 419 572 7
1 420 573 7
0 421 574 7
1 422 575 7
2 423 576 7
1 424 577 7
