#data counter step time
0 1 0 0
1 2 3 0
2 3 5 0
3 4 8 0
4 5 10 0
3 6 11 0
2 7 14 0
3 8 15 0
2 9 17 0
3 10 18 0
4 11 21 0
3 12 25 0
4 13 26 0
5 14 27 0
6 15 28 0
7 16 29 0
8 17 30 0
9 18 32 1
8 19 34 1
7 20 36 1
8 21 37 1
7 22 38 1
8 23 40 1
9 24 41 1
8 25 42 1
7 26 46 1
8 27 48 1
7 28 55 1
8 29 60 2
7 30 61 2
8 31 67 2
9 32 68 2
10 33 69 2
9 34 74 2
10 35 78 2
9 36 79 2
10 37 83 2
9 38 84 2
8 39 86 2
9 40 91 2
8 41 92 2
7 42 94 2
8 43 102 2
9 44 103 2
8 45 106 2
9 46 108 2
8 47 109 2
9 48 114 2
8 49 117 2
9 50 120 2
8 51 121 2
7 52 127 2
6 53 130 2
5 54 133 2
4 55 138 2
5 56 139 3
4 57 143 3
5 58 144 3
4 59 145 3
5 60 147 3
4 61 149 3
5 62 150 3
6 63 152 3
7 64 153 3
8 65 164 3
7 66 166 3
8 67 170 3
7 68 176 3
6 69 178 3
5 70 184 3
4 71 192 3
3 72 193 3
2 73 198 3
3 74 199 4
4 75 201 4
5 76 204 4
4 77 206 4
3 78 208 4
4 79 210 4
5 80 211 4
4 81 213 4
5 82 215 4
6 83 218 4
7 84 220 4
6 85 222 4
5 86 224 4
6 87 227 4
7 88 230 4
8 89 232 4
9 90 234 4
10 91 237 4
9 92 240 4
10 93 244 4
9 94 248 4
8 95 250 4
7 96 253 4
6 97 255 4
7 98 259 5
6 99 261 5
7 100 263 5
6 101 266 5
7 102 267 5
8 103 268 5
9 104 269 5
8 105 270 5
9 106 272 5
8 107 276 5
7 108 278 5
8 109 279 5
7 110 282 5
8 111 285 5
7 112 286 5
8 113 287 5
9 114 289 5
8 115 290 5
9 116 296 5
8 117 300 5
9 118 303 5
8 119 306 5
7 120 311 6
6 121 313 6
5 122 316 6
6 123 323 6
7 124 325 6
8 125 326 6
9 126 327 6
10 127 328 6
9 128 330 6
8 129 335 6
7 130 337 6
8 131 338 6
9 132 340 6
10 133 342 6
9 134 343 6
8 135 348 6
9 136 350 6
8 137 352 6
7 138 357 6
8 139 358 6
9 140 364 7
10 141 365 7
9 142 366 7
10 143 373 7
9 144 378 7
8 145 380 7
9 146 385 7
8 147 388 7
7 148 398 7
6 149 403 7
5 150 406 7
4 151 410 7
3 152 413 7
2 153 414 7
1 154 417 7
0 155 419 7
0 156 1000 7
