#data counter step time
0 1 23 0
0 2 24 0
1 3 43 1
1 4 45 1
1 5 47 1
1 6 49 1
1 7 50 1
1 8 52 1
2 9 58 2
2 10 66 2
2 11 73 2
2 12 77 2
1 13 85 2
1 14 88 2
1 15 95 2
1 16 99 2
0 17 110 2
0 18 118 2
0 19 122 2
0 20 126 2
0 21 129 2
0 22 132 2
0 23 135 2
1 24 142 3
2 25 146 3
1 26 157 3
1 27 158 3
1 28 160 3
1 29 168 3
0 30 182 3
0 31 188 3
0 32 190 3
0 33 197 3
1 34 207 4
1 35 219 4
1 36 228 4
1 37 231 4
0 38 233 4
0 39 235 4
0 40 238 4
0 41 242 4
0 42 252 4
0 43 256 4
1 44 258 5
1 45 264 5
1 46 265 5
1 47 273 5
1 48 280 5
1 49 283 5
0 50 293 5
0 51 295 5
1 52 297 5
0 53 305 5
2 54 309 6
1 55 315 6
1 56 319 6
1 57 321 6
1 58 324 6
1 59 336 6
1 60 346 6
1 61 347 6
1 62 351 6
0 63 355 6
1 64 360 7
2 65 367 7
1 66 370 7
1 67 386 7
1 68 390 7
1 69 399 7
1 70 401 7
1 71 405 7
1 72 409 7
1 73 412 7
0 74 416 7
0 75 421 7
0 76 422 7
0 77 426 7
